Compressor name,Compression speed,Decompression speed,Original size,Compressed size,Ratio,Filename
kanzi 2.4.0 -1,83.31,661.83,149062,79767,53.51,shakespeare//the-winters-tale_TXT_FolgerShakespeare.txt
kanzi 2.4.0 -2,86.85,361.30,149062,66251,44.45,shakespeare//the-winters-tale_TXT_FolgerShakespeare.txt
kanzi 2.4.0 -3,46.16,113.11,149062,58899,39.51,shakespeare//the-winters-tale_TXT_FolgerShakespeare.txt
lizard 2.1 -10,217.81,3447.40,149062,98558,66.12,shakespeare//the-winters-tale_TXT_FolgerShakespeare.txt
lizard 2.1 -11,175.93,2590.45,149062,85168,57.14,shakespeare//the-winters-tale_TXT_FolgerShakespeare.txt
lizard 2.1 -12,72.76,2761.58,149062,79854,53.57,shakespeare//the-winters-tale_TXT_FolgerShakespeare.txt
lizard 2.1 -13,46.39,2863.11,149062,77264,51.83,shakespeare//the-winters-tale_TXT_FolgerShakespeare.txt
lizard 2.1 -14,41.04,2914.04,149062,75598,50.72,shakespeare//the-winters-tale_TXT_FolgerShakespeare.txt
lz4 1.10.0,268.53,2602.57,149062,98494,66.08,shakespeare//the-winters-tale_TXT_FolgerShakespeare.txt
lz4 1.10.0 --fast -3,337.64,3195.81,149062,109163,73.23,shakespeare//the-winters-tale_TXT_FolgerShakespeare.txt
lz4 1.10.0 --fast -17,1613.77,9951.40,149062,137662,92.35,shakespeare//the-winters-tale_TXT_FolgerShakespeare.txt
lzav 4.22 -1,220.92,1159.94,149062,90095,60.44,shakespeare//the-winters-tale_TXT_FolgerShakespeare.txt
lzav 4.22 -2,47.10,1126.93,149062,79466,53.31,shakespeare//the-winters-tale_TXT_FolgerShakespeare.txt
lzf 3.6 -0,156.25,273.87,149062,94355,63.30,shakespeare//the-winters-tale_TXT_FolgerShakespeare.txt
lzf 3.6 -1,163.43,298.15,149062,87931,58.99,shakespeare//the-winters-tale_TXT_FolgerShakespeare.txt
lzfse 2017-03-08,46.53,342.87,149062,61381,41.18,shakespeare//the-winters-tale_TXT_FolgerShakespeare.txt
lzo1b 2.10 -1,93.43,250.04,149062,89874,60.29,shakespeare//the-winters-tale_TXT_FolgerShakespeare.txt
lzo1c 2.10 -1,96.88,254.72,149062,91672,61.50,shakespeare//the-winters-tale_TXT_FolgerShakespeare.txt
lzof 2.10 -1,84.69,236.89,149062,94304,63.26,shakespeare//the-winters-tale_TXT_FolgerShakespeare.txt
lzo1x 2.10 -1,182.12,258.45,149062,93778,62.91,shakespeare//the-winters-tale_TXT_FolgerShakespeare.txt
lzo1y 2.10 -1,186.42,267.58,149062,96092,64.46,shakespeare//the-winters-tale_TXT_FolgerShakespeare.txt
lzsse4fast 2019-04-18,112.46,2310.47,149062,80188,53.80,shakespeare//the-winters-tale_TXT_FolgerShakespeare.txt
lzsse8 2019-04-18 -1,11.98,2532.79,149062,71277,47.82,shakespeare//the-winters-tale_TXT_FolgerShakespeare.txt
lzvn 2017-03-08,30.64,465.19,149062,76265,51.16,shakespeare//the-winters-tale_TXT_FolgerShakespeare.txt
quicklz 1.5.0 -1,204.16,308.22,149062,88464,59.35,shakespeare//the-winters-tale_TXT_FolgerShakespeare.txt
quicklz 1.5.0 -2,89.72,285.20,149062,76851,51.56,shakespeare//the-winters-tale_TXT_FolgerShakespeare.txt
snappy 1.2.2,218.80,479.43,149062,94867,63.64,shakespeare//the-winters-tale_TXT_FolgerShakespeare.txt
zstd 1.5.7 -1,179.09,824.27,149062,65041,43.63,shakespeare//the-winters-tale_TXT_FolgerShakespeare.txt
zstd 1.5.7 -2,127.21,729.41,149062,62952,42.23,shakespeare//the-winters-tale_TXT_FolgerShakespeare.txt
zstd 1.5.7 -3,116.91,607.84,149062,63000,42.26,shakespeare//the-winters-tale_TXT_FolgerShakespeare.txt
zstd 1.5.7 -4,67.19,707.56,149062,59569,39.96,shakespeare//the-winters-tale_TXT_FolgerShakespeare.txt
zstd 1.5.7 -5,57.69,722.53,149062,59079,39.63,shakespeare//the-winters-tale_TXT_FolgerShakespeare.txt
memcpy,27956.73,28820.97,147304,147304,100.00,shakespeare//the-two-noble-kinsmen_TXT_FolgerShakespeare.txt
fastlz 0.5.0 -1,160.95,307.59,147304,89889,61.02,shakespeare//the-two-noble-kinsmen_TXT_FolgerShakespeare.txt
fastlz 0.5.0 -2,142.68,296.68,147304,89172,60.54,shakespeare//the-two-noble-kinsmen_TXT_FolgerShakespeare.txt
kanzi 2.4.0 -1,82.57,661.37,147304,79593,54.03,shakespeare//the-two-noble-kinsmen_TXT_FolgerShakespeare.txt
kanzi 2.4.0 -2,86.36,359.17,147304,65881,44.72,shakespeare//the-two-noble-kinsmen_TXT_FolgerShakespeare.txt
kanzi 2.4.0 -3,45.75,115.07,147304,58901,39.99,shakespeare//the-two-noble-kinsmen_TXT_FolgerShakespeare.txt
lizard 2.1 -10,218.58,3474.07,147304,98197,66.66,shakespeare//the-two-noble-kinsmen_TXT_FolgerShakespeare.txt
lizard 2.1 -11,176.00,2603.60,147304,85006,57.71,shakespeare//the-two-noble-kinsmen_TXT_FolgerShakespeare.txt
lizard 2.1 -12,71.99,2757.06,147304,79566,54.01,shakespeare//the-two-noble-kinsmen_TXT_FolgerShakespeare.txt
lizard 2.1 -13,46.26,2844.37,147304,77040,52.30,shakespeare//the-two-noble-kinsmen_TXT_FolgerShakespeare.txt
lizard 2.1 -14,40.89,2903.97,147304,75551,51.29,shakespeare//the-two-noble-kinsmen_TXT_FolgerShakespeare.txt
lz4 1.10.0,268.32,2638.49,147304,98128,66.62,shakespeare//the-two-noble-kinsmen_TXT_FolgerShakespeare.txt
lz4 1.10.0 --fast -3,342.05,3289.87,147304,108445,73.62,shakespeare//the-two-noble-kinsmen_TXT_FolgerShakespeare.txt
lz4 1.10.0 --fast -17,1863.03,10207.47,147304,136930,92.96,shakespeare//the-two-noble-kinsmen_TXT_FolgerShakespeare.txt
lzav 4.22 -1,220.83,1175.86,147304,89990,61.09,shakespeare//the-two-noble-kinsmen_TXT_FolgerShakespeare.txt
lzav 4.22 -2,46.05,1123.53,147304,79046,53.66,shakespeare//the-two-noble-kinsmen_TXT_FolgerShakespeare.txt
lzf 3.6 -0,153.22,270.32,147304,93356,63.38,shakespeare//the-two-noble-kinsmen_TXT_FolgerShakespeare.txt
lzf 3.6 -1,159.30,292.48,147304,86994,59.06,shakespeare//the-two-noble-kinsmen_TXT_FolgerShakespeare.txt
lzfse 2017-03-08,46.18,339.42,147304,61083,41.47,shakespeare//the-two-noble-kinsmen_TXT_FolgerShakespeare.txt
lzo1b 2.10 -1,92.23,248.37,147304,89023,60.43,shakespeare//the-two-noble-kinsmen_TXT_FolgerShakespeare.txt
lzo1c 2.10 -1,96.71,254.09,147304,90834,61.66,shakespeare//the-two-noble-kinsmen_TXT_FolgerShakespeare.txt
lzof 2.10 -1,83.83,234.64,147304,93301,63.34,shakespeare//the-two-noble-kinsmen_TXT_FolgerShakespeare.txt
lzo1x 2.10 -1,181.23,257.04,147304,92184,62.58,shakespeare//the-two-noble-kinsmen_TXT_FolgerShakespeare.txt
lzo1y 2.10 -1,185.96,265.01,147304,94503,64.16,shakespeare//the-two-noble-kinsmen_TXT_FolgerShakespeare.txt
lzsse4fast 2019-04-18,111.69,2307.03,147304,79502,53.97,shakespeare//the-two-noble-kinsmen_TXT_FolgerShakespeare.txt
lzsse8 2019-04-18 -1,11.95,2526.61,147304,70886,48.12,shakespeare//the-two-noble-kinsmen_TXT_FolgerShakespeare.txt
lzvn 2017-03-08,30.68,470.76,147304,75599,51.32,shakespeare//the-two-noble-kinsmen_TXT_FolgerShakespeare.txt
quicklz 1.5.0 -1,203.76,306.95,147304,87633,59.49,shakespeare//the-two-noble-kinsmen_TXT_FolgerShakespeare.txt
quicklz 1.5.0 -2,89.25,295.08,147304,76292,51.79,shakespeare//the-two-noble-kinsmen_TXT_FolgerShakespeare.txt
snappy 1.2.2,219.70,478.09,147304,94443,64.11,shakespeare//the-two-noble-kinsmen_TXT_FolgerShakespeare.txt
zstd 1.5.7 -1,179.26,817.13,147304,64882,44.05,shakespeare//the-two-noble-kinsmen_TXT_FolgerShakespeare.txt
zstd 1.5.7 -2,128.50,733.85,147304,62692,42.56,shakespeare//the-two-noble-kinsmen_TXT_FolgerShakespeare.txt
zstd 1.5.7 -3,116.42,605.48,147304,62503,42.43,shakespeare//the-two-noble-kinsmen_TXT_FolgerShakespeare.txt
zstd 1.5.7 -4,66.84,700.98,147304,59432,40.35,shakespeare//the-two-noble-kinsmen_TXT_FolgerShakespeare.txt
zstd 1.5.7 -5,57.93,715.66,147304,58994,40.05,shakespeare//the-two-noble-kinsmen_TXT_FolgerShakespeare.txt
memcpy,27812.11,28668.70,103322,103322,100.00,shakespeare//the-tempest_TXT_FolgerShakespeare.txt
fastlz 0.5.0 -1,163.96,321.25,103322,63239,61.21,shakespeare//the-tempest_TXT_FolgerShakespeare.txt
fastlz 0.5.0 -2,146.35,308.64,103322,62723,60.71,shakespeare//the-tempest_TXT_FolgerShakespeare.txt
kanzi 2.4.0 -1,77.40,744.21,103322,56486,54.67,shakespeare//the-tempest_TXT_FolgerShakespeare.txt
kanzi 2.4.0 -2,86.84,367.49,103322,46104,44.62,shakespeare//the-tempest_TXT_FolgerShakespeare.txt
kanzi 2.4.0 -3,43.08,108.58,103322,42898,41.52,shakespeare//the-tempest_TXT_FolgerShakespeare.txt
lizard 2.1 -10,227.59,3577.76,103322,68797,66.59,shakespeare//the-tempest_TXT_FolgerShakespeare.txt
lizard 2.1 -11,186.72,2690.19,103322,60027,58.10,shakespeare//the-tempest_TXT_FolgerShakespeare.txt
lizard 2.1 -12,74.48,2858.70,103322,56289,54.48,shakespeare//the-tempest_TXT_FolgerShakespeare.txt
lizard 2.1 -13,48.30,2941.13,103322,54780,53.02,shakespeare//the-tempest_TXT_FolgerShakespeare.txt
lizard 2.1 -14,42.96,3002.76,103322,53766,52.04,shakespeare//the-tempest_TXT_FolgerShakespeare.txt
lz4 1.10.0,290.38,2705.76,103322,68704,66.50,shakespeare//the-tempest_TXT_FolgerShakespeare.txt
lz4 1.10.0 --fast -3,382.28,3571.20,103322,75977,73.53,shakespeare//the-tempest_TXT_FolgerShakespeare.txt
lz4 1.10.0 --fast -17,2411.53,10648.46,103322,95967,92.88,shakespeare//the-tempest_TXT_FolgerShakespeare.txt
lzav 4.22 -1,243.18,1553.90,103322,65317,63.22,shakespeare//the-tempest_TXT_FolgerShakespeare.txt
lzav 4.22 -2,47.25,1229.91,103322,57315,55.47,shakespeare//the-tempest_TXT_FolgerShakespeare.txt
lzf 3.6 -0,159.59,276.04,103322,65420,63.32,shakespeare//the-tempest_TXT_FolgerShakespeare.txt
lzf 3.6 -1,168.75,303.01,103322,60938,58.98,shakespeare//the-tempest_TXT_FolgerShakespeare.txt
lzfse 2017-03-08,46.19,344.67,103322,43057,41.67,shakespeare//the-tempest_TXT_FolgerShakespeare.txt
lzo1b 2.10 -1,94.66,262.57,103322,62658,60.64,shakespeare//the-tempest_TXT_FolgerShakespeare.txt
lzo1c 2.10 -1,97.34,265.97,103322,64031,61.97,shakespeare//the-tempest_TXT_FolgerShakespeare.txt
lzof 2.10 -1,84.76,243.74,103322,65762,63.65,shakespeare//the-tempest_TXT_FolgerShakespeare.txt
lzo1x 2.10 -1,187.90,274.33,103322,65332,63.23,shakespeare//the-tempest_TXT_FolgerShakespeare.txt
lzo1y 2.10 -1,194.10,282.10,103322,66746,64.60,shakespeare//the-tempest_TXT_FolgerShakespeare.txt
lzsse4fast 2019-04-18,106.70,2267.62,103322,56344,54.53,shakespeare//the-tempest_TXT_FolgerShakespeare.txt
lzsse8 2019-04-18 -1,12.22,2492.81,103322,50412,48.79,shakespeare//the-tempest_TXT_FolgerShakespeare.txt
lzvn 2017-03-08,31.05,473.54,103322,53232,51.52,shakespeare//the-tempest_TXT_FolgerShakespeare.txt
quicklz 1.5.0 -1,205.98,311.08,103322,61482,59.51,shakespeare//the-tempest_TXT_FolgerShakespeare.txt
quicklz 1.5.0 -2,88.36,284.71,103322,54105,52.37,shakespeare//the-tempest_TXT_FolgerShakespeare.txt
snappy 1.2.2,230.79,471.48,103322,66163,64.04,shakespeare//the-tempest_TXT_FolgerShakespeare.txt
zstd 1.5.7 -1,204.66,852.12,103322,46796,45.29,shakespeare//the-tempest_TXT_FolgerShakespeare.txt
zstd 1.5.7 -2,146.52,693.77,103322,44575,43.14,shakespeare//the-tempest_TXT_FolgerShakespeare.txt
zstd 1.5.7 -3,129.62,751.05,103322,43337,41.94,shakespeare//the-tempest_TXT_FolgerShakespeare.txt
zstd 1.5.7 -4,116.59,614.43,103322,43974,42.56,shakespeare//the-tempest_TXT_FolgerShakespeare.txt
zstd 1.5.7 -5,63.35,610.25,103322,42658,41.29,shakespeare//the-tempest_TXT_FolgerShakespeare.txt
memcpy,24415.84,25422.68,2466,2466,100.00,shakespeare//the-phoenix-and-turtle_TXT_FolgerShakespeare.txt
fastlz 0.5.0 -1,382.86,809.32,2466,1869,75.79,shakespeare//the-phoenix-and-turtle_TXT_FolgerShakespeare.txt
fastlz 0.5.0 -2,358.22,787.86,2466,1869,75.79,shakespeare//the-phoenix-and-turtle_TXT_FolgerShakespeare.txt
kanzi 2.4.0 -1,5.72,378.74,2466,2011,81.55,shakespeare//the-phoenix-and-turtle_TXT_FolgerShakespeare.txt
kanzi 2.4.0 -2,57.31,148.73,2466,1610,65.29,shakespeare//the-phoenix-and-turtle_TXT_FolgerShakespeare.txt
kanzi 2.4.0 -3,4.00,19.02,2466,1545,62.65,shakespeare//the-phoenix-and-turtle_TXT_FolgerShakespeare.txt
lizard 2.1 -10,437.39,14505.88,2466,2471,100.20,shakespeare//the-phoenix-and-turtle_TXT_FolgerShakespeare.txt
lizard 2.1 -11,435.69,14505.88,2466,2471,100.20,shakespeare//the-phoenix-and-turtle_TXT_FolgerShakespeare.txt
lizard 2.1 -12,234.77,14421.05,2466,2471,100.20,shakespeare//the-phoenix-and-turtle_TXT_FolgerShakespeare.txt
lizard 2.1 -13,117.37,14505.88,2466,2471,100.20,shakespeare//the-phoenix-and-turtle_TXT_FolgerShakespeare.txt
lizard 2.1 -14,115.62,14505.88,2466,2471,100.20,shakespeare//the-phoenix-and-turtle_TXT_FolgerShakespeare.txt
lz4 1.10.0,482.49,2518.90,2466,1986,80.54,shakespeare//the-phoenix-and-turtle_TXT_FolgerShakespeare.txt
lz4 1.10.0 --fast -3,823.10,4179.66,2466,2149,87.15,shakespeare//the-phoenix-and-turtle_TXT_FolgerShakespeare.txt
lz4 1.10.0 --fast -17,4165.54,15412.50,2466,2456,99.59,shakespeare//the-phoenix-and-turtle_TXT_FolgerShakespeare.txt
lzav 4.22 -1,460.50,3859.16,2466,2155,87.39,shakespeare//the-phoenix-and-turtle_TXT_FolgerShakespeare.txt
lzav 4.22 -2,119.63,2441.58,2466,1995,80.90,shakespeare//the-phoenix-and-turtle_TXT_FolgerShakespeare.txt
lzf 3.6 -0,218.06,844.23,2466,1889,76.60,shakespeare//the-phoenix-and-turtle_TXT_FolgerShakespeare.txt
lzf 3.6 -1,204.65,840.20,2466,1862,75.51,shakespeare//the-phoenix-and-turtle_TXT_FolgerShakespeare.txt
lzfse 2017-03-08,59.12,787.86,2466,1687,68.41,shakespeare//the-phoenix-and-turtle_TXT_FolgerShakespeare.txt
lzo1b 2.10 -1,282.22,1306.14,2466,1945,78.87,shakespeare//the-phoenix-and-turtle_TXT_FolgerShakespeare.txt
lzo1c 2.10 -1,426.13,1126.54,2466,1942,78.75,shakespeare//the-phoenix-and-turtle_TXT_FolgerShakespeare.txt
lzof 2.10 -1,422.12,1162.11,2466,1863,75.55,shakespeare//the-phoenix-and-turtle_TXT_FolgerShakespeare.txt
lzo1x 2.10 -1,411.00,1620.24,2466,1925,78.06,shakespeare//the-phoenix-and-turtle_TXT_FolgerShakespeare.txt
lzo1y 2.10 -1,411.82,1369.24,2466,1950,79.08,shakespeare//the-phoenix-and-turtle_TXT_FolgerShakespeare.txt
lzsse4fast 2019-04-18,11.21,1697.18,2466,2044,82.89,shakespeare//the-phoenix-and-turtle_TXT_FolgerShakespeare.txt
lzsse8 2019-04-18 -1,9.12,2201.79,2466,1916,77.70,shakespeare//the-phoenix-and-turtle_TXT_FolgerShakespeare.txt
lzvn 2017-03-08,60.09,1152.88,2466,1671,67.76,shakespeare//the-phoenix-and-turtle_TXT_FolgerShakespeare.txt
quicklz 1.5.0 -1,126.74,230.21,2466,1885,76.44,shakespeare//the-phoenix-and-turtle_TXT_FolgerShakespeare.txt
quicklz 1.5.0 -2,112.50,181.24,2466,1834,74.37,shakespeare//the-phoenix-and-turtle_TXT_FolgerShakespeare.txt
snappy 1.2.2,578.06,868.00,2466,1934,78.43,shakespeare//the-phoenix-and-turtle_TXT_FolgerShakespeare.txt
zstd 1.5.7 -1,180.32,404.93,2466,1341,54.38,shakespeare//the-phoenix-and-turtle_TXT_FolgerShakespeare.txt
zstd 1.5.7 -2,167.49,372.79,2466,1340,54.34,shakespeare//the-phoenix-and-turtle_TXT_FolgerShakespeare.txt
zstd 1.5.7 -3,140.33,379.85,2466,1343,54.46,shakespeare//the-phoenix-and-turtle_TXT_FolgerShakespeare.txt
zstd 1.5.7 -4,94.57,379.03,2466,1324,53.69,shakespeare//the-phoenix-and-turtle_TXT_FolgerShakespeare.txt
zstd 1.5.7 -5,79.99,380.79,2466,1318,53.45,shakespeare//the-phoenix-and-turtle_TXT_FolgerShakespeare.txt
memcpy,27950.93,28759.24,125304,125304,100.00,shakespeare//the-merchant-of-venice_TXT_FolgerShakespeare.txt
fastlz 0.5.0 -1,162.50,315.44,125304,73926,59.00,shakespeare//the-merchant-of-venice_TXT_FolgerShakespeare.txt
fastlz 0.5.0 -2,144.35,307.30,125304,73332,58.52,shakespeare//the-merchant-of-venice_TXT_FolgerShakespeare.txt
kanzi 2.4.0 -1,82.79,738.71,125304,65256,52.08,shakespeare//the-merchant-of-venice_TXT_FolgerShakespeare.txt
kanzi 2.4.0 -2,90.53,375.74,125304,54113,43.19,shakespeare//the-merchant-of-venice_TXT_FolgerShakespeare.txt
kanzi 2.4.0 -3,46.22,115.10,125304,48772,38.92,shakespeare//the-merchant-of-venice_TXT_FolgerShakespeare.txt
lizard 2.1 -10,220.93,3408.15,125304,80132,63.95,shakespeare//the-merchant-of-venice_TXT_FolgerShakespeare.txt
lizard 2.1 -11,191.45,2624.50,125304,70099,55.94,shakespeare//the-merchant-of-venice_TXT_FolgerShakespeare.txt
lizard 2.1 -12,75.99,2840.39,125304,65294,52.11,shakespeare//the-merchant-of-venice_TXT_FolgerShakespeare.txt
lizard 2.1 -13,48.73,2936.24,125304,63376,50.58,shakespeare//the-merchant-of-venice_TXT_FolgerShakespeare.txt
lizard 2.1 -14,42.64,3017.19,125304,62149,49.60,shakespeare//the-merchant-of-venice_TXT_FolgerShakespeare.txt
lz4 1.10.0,272.83,2602.48,125304,80097,63.92,shakespeare//the-merchant-of-venice_TXT_FolgerShakespeare.txt
lz4 1.10.0 --fast -3,338.49,3318.26,125304,88465,70.60,shakespeare//the-merchant-of-venice_TXT_FolgerShakespeare.txt
lz4 1.10.0 --fast -17,1946.08,9774.87,125304,115070,91.83,shakespeare//the-merchant-of-venice_TXT_FolgerShakespeare.txt
lzav 4.22 -1,238.58,1288.23,125304,74658,59.58,shakespeare//the-merchant-of-venice_TXT_FolgerShakespeare.txt
lzav 4.22 -2,47.87,1187.28,125304,65654,52.40,shakespeare//the-merchant-of-venice_TXT_FolgerShakespeare.txt
lzf 3.6 -0,159.03,275.00,125304,76943,61.41,shakespeare//the-merchant-of-venice_TXT_FolgerShakespeare.txt
lzf 3.6 -1,163.36,296.57,125304,71881,57.37,shakespeare//the-merchant-of-venice_TXT_FolgerShakespeare.txt
lzfse 2017-03-08,48.06,352.45,125304,50180,40.05,shakespeare//the-merchant-of-venice_TXT_FolgerShakespeare.txt
lzo1b 2.10 -1,97.70,258.81,125304,73230,58.44,shakespeare//the-merchant-of-venice_TXT_FolgerShakespeare.txt
lzo1c 2.10 -1,101.30,260.54,125304,74826,59.72,shakespeare//the-merchant-of-venice_TXT_FolgerShakespeare.txt
lzof 2.10 -1,87.45,236.64,125304,76751,61.25,shakespeare//the-merchant-of-venice_TXT_FolgerShakespeare.txt
lzo1x 2.10 -1,187.47,263.09,125304,76459,61.02,shakespeare//the-merchant-of-venice_TXT_FolgerShakespeare.txt
lzo1y 2.10 -1,194.07,270.94,125304,78364,62.54,shakespeare//the-merchant-of-venice_TXT_FolgerShakespeare.txt
lzsse4fast 2019-04-18,113.57,2353.75,125304,65767,52.49,shakespeare//the-merchant-of-venice_TXT_FolgerShakespeare.txt
lzsse8 2019-04-18 -1,12.10,2572.77,125304,58688,46.84,shakespeare//the-merchant-of-venice_TXT_FolgerShakespeare.txt
lzvn 2017-03-08,31.85,483.86,125304,61933,49.43,shakespeare//the-merchant-of-venice_TXT_FolgerShakespeare.txt
quicklz 1.5.0 -1,204.29,313.85,125304,72355,57.74,shakespeare//the-merchant-of-venice_TXT_FolgerShakespeare.txt
quicklz 1.5.0 -2,91.28,293.60,125304,63358,50.56,shakespeare//the-merchant-of-venice_TXT_FolgerShakespeare.txt
snappy 1.2.2,230.96,504.31,125304,76630,61.16,shakespeare//the-merchant-of-venice_TXT_FolgerShakespeare.txt
zstd 1.5.7 -1,200.35,850.93,125304,54526,43.51,shakespeare//the-merchant-of-venice_TXT_FolgerShakespeare.txt
zstd 1.5.7 -2,146.73,690.87,125304,52004,41.50,shakespeare//the-merchant-of-venice_TXT_FolgerShakespeare.txt
zstd 1.5.7 -3,131.02,756.25,125304,50339,40.17,shakespeare//the-merchant-of-venice_TXT_FolgerShakespeare.txt
zstd 1.5.7 -4,121.29,642.27,125304,51130,40.80,shakespeare//the-merchant-of-venice_TXT_FolgerShakespeare.txt
zstd 1.5.7 -5,64.50,626.18,125304,49879,39.81,shakespeare//the-merchant-of-venice_TXT_FolgerShakespeare.txt
memcpy,27636.97,28412.13,99272,99272,100.00,shakespeare//shakespeares-sonnets_TXT_FolgerShakespeare.txt
fastlz 0.5.0 -1,173.40,321.55,99272,60334,60.78,shakespeare//shakespeares-sonnets_TXT_FolgerShakespeare.txt
fastlz 0.5.0 -2,152.64,308.04,99272,59963,60.40,shakespeare//shakespeares-sonnets_TXT_FolgerShakespeare.txt
kanzi 2.4.0 -1,76.45,712.52,99272,53768,54.16,shakespeare//shakespeares-sonnets_TXT_FolgerShakespeare.txt
kanzi 2.4.0 -2,89.68,358.07,99272,43457,43.78,shakespeare//shakespeares-sonnets_TXT_FolgerShakespeare.txt
kanzi 2.4.0 -3,45.19,119.42,99272,41145,41.45,shakespeare//shakespeares-sonnets_TXT_FolgerShakespeare.txt
lizard 2.1 -10,217.12,3142.91,99272,65405,65.88,shakespeare//shakespeares-sonnets_TXT_FolgerShakespeare.txt
lizard 2.1 -11,182.79,2496.91,99272,57967,58.39,shakespeare//shakespeares-sonnets_TXT_FolgerShakespeare.txt
lizard 2.1 -12,74.08,2649.37,99272,54780,55.18,shakespeare//shakespeares-sonnets_TXT_FolgerShakespeare.txt
lizard 2.1 -13,47.13,2742.17,99272,53112,53.50,shakespeare//shakespeares-sonnets_TXT_FolgerShakespeare.txt
lizard 2.1 -14,41.04,2820.39,99272,51967,52.35,shakespeare//shakespeares-sonnets_TXT_FolgerShakespeare.txt
lz4 1.10.0,270.15,2400.66,99272,65378,65.86,shakespeare//shakespeares-sonnets_TXT_FolgerShakespeare.txt
lz4 1.10.0 --fast -3,348.13,3138.14,99272,72969,73.50,shakespeare//shakespeares-sonnets_TXT_FolgerShakespeare.txt
lz4 1.10.0 --fast -17,2128.98,9686.96,99272,93299,93.98,shakespeare//shakespeares-sonnets_TXT_FolgerShakespeare.txt
lzav 4.22 -1,228.80,1414.49,99272,63123,63.59,shakespeare//shakespeares-sonnets_TXT_FolgerShakespeare.txt
lzav 4.22 -2,45.77,1184.69,99272,55236,55.64,shakespeare//shakespeares-sonnets_TXT_FolgerShakespeare.txt
lzf 3.6 -0,167.49,278.58,99272,62919,63.38,shakespeare//shakespeares-sonnets_TXT_FolgerShakespeare.txt
lzf 3.6 -1,172.64,305.45,99272,58734,59.16,shakespeare//shakespeares-sonnets_TXT_FolgerShakespeare.txt
lzfse 2017-03-08,46.48,344.21,99272,41337,41.64,shakespeare//shakespeares-sonnets_TXT_FolgerShakespeare.txt
lzo1b 2.10 -1,100.75,273.97,99272,59694,60.13,shakespeare//shakespeares-sonnets_TXT_FolgerShakespeare.txt
lzo1c 2.10 -1,104.60,273.13,99272,60849,61.30,shakespeare//shakespeares-sonnets_TXT_FolgerShakespeare.txt
lzof 2.10 -1,88.31,239.02,99272,62789,63.25,shakespeare//shakespeares-sonnets_TXT_FolgerShakespeare.txt
lzo1x 2.10 -1,183.31,268.23,99272,62605,63.06,shakespeare//shakespeares-sonnets_TXT_FolgerShakespeare.txt
lzo1y 2.10 -1,187.02,274.52,99272,64507,64.98,shakespeare//shakespeares-sonnets_TXT_FolgerShakespeare.txt
lzsse4fast 2019-04-18,105.88,2221.25,99272,54761,55.16,shakespeare//shakespeares-sonnets_TXT_FolgerShakespeare.txt
lzsse8 2019-04-18 -1,12.12,2458.20,99272,48765,49.12,shakespeare//shakespeares-sonnets_TXT_FolgerShakespeare.txt
lzvn 2017-03-08,31.23,490.42,99272,51343,51.72,shakespeare//shakespeares-sonnets_TXT_FolgerShakespeare.txt
quicklz 1.5.0 -1,213.18,323.53,99272,60391,60.83,shakespeare//shakespeares-sonnets_TXT_FolgerShakespeare.txt
quicklz 1.5.0 -2,91.87,276.90,99272,52396,52.78,shakespeare//shakespeares-sonnets_TXT_FolgerShakespeare.txt
snappy 1.2.2,231.46,469.96,99272,63376,63.84,shakespeare//shakespeares-sonnets_TXT_FolgerShakespeare.txt
zstd 1.5.7 -1,195.84,823.72,99272,44563,44.89,shakespeare//shakespeares-sonnets_TXT_FolgerShakespeare.txt
zstd 1.5.7 -2,139.30,653.75,99272,42532,42.84,shakespeare//shakespeares-sonnets_TXT_FolgerShakespeare.txt
zstd 1.5.7 -3,123.29,706.53,99272,41523,41.83,shakespeare//shakespeares-sonnets_TXT_FolgerShakespeare.txt
zstd 1.5.7 -4,116.16,591.96,99272,42258,42.57,shakespeare//shakespeares-sonnets_TXT_FolgerShakespeare.txt
zstd 1.5.7 -5,62.65,581.54,99272,40987,41.29,shakespeare//shakespeares-sonnets_TXT_FolgerShakespeare.txt
memcpy,26755.27,28873.91,181588,181588,100.00,shakespeare//richard-iii_TXT_FolgerShakespeare.txt
fastlz 0.5.0 -1,158.29,304.76,181588,106426,58.61,shakespeare//richard-iii_TXT_FolgerShakespeare.txt
fastlz 0.5.0 -2,140.64,299.78,181588,105311,57.99,shakespeare//richard-iii_TXT_FolgerShakespeare.txt
kanzi 2.4.0 -1,88.46,657.68,181588,91643,50.47,shakespeare//richard-iii_TXT_FolgerShakespeare.txt
kanzi 2.4.0 -2,90.27,368.95,181588,75093,41.35,shakespeare//richard-iii_TXT_FolgerShakespeare.txt
kanzi 2.4.0 -3,48.93,122.05,181588,67288,37.06,shakespeare//richard-iii_TXT_FolgerShakespeare.txt
lizard 2.1 -10,219.65,3421.73,181588,113577,62.55,shakespeare//richard-iii_TXT_FolgerShakespeare.txt
lizard 2.1 -11,179.15,2636.87,181588,98348,54.16,shakespeare//richard-iii_TXT_FolgerShakespeare.txt
lizard 2.1 -12,75.43,2857.18,181588,91417,50.34,shakespeare//richard-iii_TXT_FolgerShakespeare.txt
lizard 2.1 -13,48.00,2974.41,181588,88320,48.64,shakespeare//richard-iii_TXT_FolgerShakespeare.txt
