Filename,0,File-bits,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation,Compressor name,Compression speed,Decompression speed,Original size,Compressed size,Ratio
./llvm-analyzer-clang-linux-x64-Og.tar,1,245760,0.720559,88877.259375,0.199316,3.820312,0.35585,zstd 1.5.7 -1,314.05,903.98,30720,10341,33.66
./llvm-analyzer-clang-linux-x64-Og.tar,1,245760,0.720559,88877.259375,0.199316,3.820312,0.35585,zstd 1.5.7 -2,296.83,859.16,30720,10116,32.93
./llvm-analyzer-clang-linux-x64-Og.tar,1,245760,0.720559,88877.259375,0.199316,3.820312,0.35585,zstd 1.5.7 -3,213.27,848.83,30720,9943,32.37
./llvm-analyzer-clang-linux-x64-Og.tar,1,245760,0.720559,88877.259375,0.199316,3.820312,0.35585,zstd 1.5.7 -4,199.42,777.74,30720,9761,31.77
./llvm-analyzer-clang-linux-x64-Og.tar,1,245760,0.720559,88877.259375,0.199316,3.820312,0.35585,zstd 1.5.7 -5,90.94,763.61,30720,9618,31.31
./crypto-compression-dotnet-linux-x64-static-sf.tar,1,14581760,0.969019,621772.854916,0.396752,3.363196,0.194792,memcpy,21466.75,21191.96,1822720,1822720,100.0
./crypto-compression-dotnet-linux-x64-static-sf.tar,1,14581760,0.969019,621772.854916,0.396752,3.363196,0.194792,fastlz 0.5.0 -1,129.06,355.53,1822720,1199007,65.78
./crypto-compression-dotnet-linux-x64-static-sf.tar,1,14581760,0.969019,621772.854916,0.396752,3.363196,0.194792,fastlz 0.5.0 -2,136.15,336.7,1822720,1187673,65.16
./crypto-compression-dotnet-linux-x64-static-sf.tar,1,14581760,0.969019,621772.854916,0.396752,3.363196,0.194792,kanzi 2.3 -1,114.09,673.37,1822720,1062611,58.3
./crypto-compression-dotnet-linux-x64-static-sf.tar,1,14581760,0.969019,621772.854916,0.396752,3.363196,0.194792,kanzi 2.3 -2,91.43,239.15,1822720,909396,49.89
./crypto-compression-dotnet-linux-x64-static-sf.tar,1,14581760,0.969019,621772.854916,0.396752,3.363196,0.194792,kanzi 2.3 -3,72.31,243.97,1822720,920944,50.53
./crypto-compression-dotnet-linux-x64-static-sf.tar,1,14581760,0.969019,621772.854916,0.396752,3.363196,0.194792,lizard 2.1 -10,253.79,1377.21,1822720,1203920,66.05
./crypto-compression-dotnet-linux-x64-static-sf.tar,1,14581760,0.969019,621772.854916,0.396752,3.363196,0.194792,lizard 2.1 -11,135.97,1289.01,1822720,1135665,62.31
./crypto-compression-dotnet-linux-x64-static-sf.tar,1,14581760,0.969019,621772.854916,0.396752,3.363196,0.194792,lizard 2.1 -12,70.89,1331.27,1822720,1086729,59.62
./crypto-compression-dotnet-linux-x64-static-sf.tar,1,14581760,0.969019,621772.854916,0.396752,3.363196,0.194792,lizard 2.1 -13,52.68,1338.12,1822720,1068796,58.64
./crypto-compression-dotnet-linux-x64-static-sf.tar,1,14581760,0.969019,621772.854916,0.396752,3.363196,0.194792,lizard 2.1 -14,49.48,1344.71,1822720,1059743,58.14
./crypto-compression-dotnet-linux-x64-static-sf.tar,1,14581760,0.969019,621772.854916,0.396752,3.363196,0.194792,lz4 1.10.0,371.77,2046.84,1822720,1192156,65.41
./crypto-compression-dotnet-linux-x64-static-sf.tar,1,14581760,0.969019,621772.854916,0.396752,3.363196,0.194792,lz4 1.10.0 --fast -3,469.98,2172.75,1822720,1290096,70.78
./crypto-compression-dotnet-linux-x64-static-sf.tar,1,14581760,0.969019,621772.854916,0.396752,3.363196,0.194792,lz4 1.10.0 --fast -17,854.07,3456.67,1822720,1541119,84.55
./crypto-compression-dotnet-linux-x64-static-sf.tar,1,14581760,0.969019,621772.854916,0.396752,3.363196,0.194792,lzav 4.22 -1,265.12,1645.7,1822720,1174537,64.44
./crypto-compression-dotnet-linux-x64-static-sf.tar,1,14581760,0.969019,621772.854916,0.396752,3.363196,0.194792,lzav 4.22 -2,51.05,1395.22,1822720,1067183,58.55
./crypto-compression-dotnet-linux-x64-static-sf.tar,1,14581760,0.969019,621772.854916,0.396752,3.363196,0.194792,lzf 3.6 -0,156.56,332.11,1822720,1187851,65.17
./crypto-compression-dotnet-linux-x64-static-sf.tar,1,14581760,0.969019,621772.854916,0.396752,3.363196,0.194792,lzf 3.6 -1,163.66,328.7,1822720,1170884,64.24
./crypto-compression-dotnet-linux-x64-static-sf.tar,1,14581760,0.969019,621772.854916,0.396752,3.363196,0.194792,lzfse 2017-03-08,45.86,328.63,1822720,883707,48.48
./crypto-compression-dotnet-linux-x64-static-sf.tar,1,14581760,0.969019,621772.854916,0.396752,3.363196,0.194792,lzo1b 2.10 -1,91.96,346.19,1822720,1164635,63.9
./crypto-compression-dotnet-linux-x64-static-sf.tar,1,14581760,0.969019,621772.854916,0.396752,3.363196,0.194792,lzo1c 2.10 -1,106.77,356.06,1822720,1157933,63.53
./crypto-compression-dotnet-linux-x64-static-sf.tar,1,14581760,0.969019,621772.854916,0.396752,3.363196,0.194792,lzof 2.10 -1,94.2,337.93,1822720,1127551,61.86
./crypto-compression-dotnet-linux-x64-static-sf.tar,1,14581760,0.969019,621772.854916,0.396752,3.363196,0.194792,lzo1x 2.10 -1,304.49,373.26,1822720,1154136,63.32
./crypto-compression-dotnet-linux-x64-static-sf.tar,1,14581760,0.969019,621772.854916,0.396752,3.363196,0.194792,lzo1y 2.10 -1,306.65,375.97,1822720,1154305,63.33
./crypto-compression-dotnet-linux-x64-static-sf.tar,1,14581760,0.969019,621772.854916,0.396752,3.363196,0.194792,lzsse4fast 2019-04-18,117.0,1677.46,1822720,1146131,62.88
./crypto-compression-dotnet-linux-x64-static-sf.tar,1,14581760,0.969019,621772.854916,0.396752,3.363196,0.194792,lzsse8 2019-04-18 -1,17.23,2081.58,1822720,1046669,57.42
./crypto-compression-dotnet-linux-x64-static-sf.tar,1,14581760,0.969019,621772.854916,0.396752,3.363196,0.194792,lzvn 2017-03-08,35.15,440.93,1822720,930461,51.05
./crypto-compression-dotnet-linux-x64-static-sf.tar,1,14581760,0.969019,621772.854916,0.396752,3.363196,0.194792,quicklz 1.5.0 -1,228.21,290.0,1822720,1123168,61.62
./crypto-compression-dotnet-linux-x64-static-sf.tar,1,14581760,0.969019,621772.854916,0.396752,3.363196,0.194792,quicklz 1.5.0 -2,107.86,250.97,1822720,1047195,57.45
./crypto-compression-dotnet-linux-x64-static-sf.tar,1,14581760,0.969019,621772.854916,0.396752,3.363196,0.194792,snappy 1.2.1,242.69,625.09,1822720,1184916,65.01
./crypto-compression-dotnet-linux-x64-static-sf.tar,1,14581760,0.969019,621772.854916,0.396752,3.363196,0.194792,zstd 1.5.7 -1,227.93,694.05,1822720,974681,53.47
./crypto-compression-dotnet-linux-x64-static-sf.tar,1,14581760,0.969019,621772.854916,0.396752,3.363196,0.194792,zstd 1.5.7 -2,184.96,650.55,1822720,931699,51.12
./crypto-compression-dotnet-linux-x64-static-sf.tar,1,14581760,0.969019,621772.854916,0.396752,3.363196,0.194792,zstd 1.5.7 -3,125.29,597.93,1822720,890118,48.83
./crypto-compression-dotnet-linux-x64-static-sf.tar,1,14581760,0.969019,621772.854916,0.396752,3.363196,0.194792,zstd 1.5.7 -4,120.55,593.32,1822720,886213,48.62
./crypto-compression-dotnet-linux-x64-static-sf.tar,1,14581760,0.969019,621772.854916,0.396752,3.363196,0.194792,zstd 1.5.7 -5,65.29,588.71,1822720,868469,47.65
./jq-gcc-linux-x64-O0.tar,1,409600,0.711835,152402.400156,0.19501,3.632486,0.416324,memcpy,32715.65,33840.05,51200,51200,100.0
./jq-gcc-linux-x64-O0.tar,1,409600,0.711835,152402.400156,0.19501,3.632486,0.416324,fastlz 0.5.0 -1,280.45,467.49,51200,16758,32.73
./jq-gcc-linux-x64-O0.tar,1,409600,0.711835,152402.400156,0.19501,3.632486,0.416324,fastlz 0.5.0 -2,267.58,450.08,51200,16479,32.19
./jq-gcc-linux-x64-O0.tar,1,409600,0.711835,152402.400156,0.19501,3.632486,0.416324,kanzi 2.3 -1,174.38,762.79,51200,13834,27.02
./jq-gcc-linux-x64-O0.tar,1,409600,0.711835,152402.400156,0.19501,3.632486,0.416324,kanzi 2.3 -2,145.96,378.77,51200,12385,24.19
./jq-gcc-linux-x64-O0.tar,1,409600,0.711835,152402.400156,0.19501,3.632486,0.416324,kanzi 2.3 -3,63.37,376.91,51200,13135,25.65
./jq-gcc-linux-x64-O0.tar,1,409600,0.711835,152402.400156,0.19501,3.632486,0.416324,lizard 2.1 -10,321.78,1812.07,51200,17623,34.42
./jq-gcc-linux-x64-O0.tar,1,409600,0.711835,152402.400156,0.19501,3.632486,0.416324,lizard 2.1 -11,374.61,1766.13,51200,16958,33.12
./jq-gcc-linux-x64-O0.tar,1,409600,0.711835,152402.400156,0.19501,3.632486,0.416324,lizard 2.1 -12,151.53,1821.87,51200,15565,30.4
./jq-gcc-linux-x64-O0.tar,1,409600,0.711835,152402.400156,0.19501,3.632486,0.416324,lizard 2.1 -13,98.53,1474.36,51200,14974,29.25
./jq-gcc-linux-x64-O0.tar,1,409600,0.711835,152402.400156,0.19501,3.632486,0.416324,lizard 2.1 -14,92.94,1523.95,51200,14840,28.98
./jq-gcc-linux-x64-O0.tar,1,409600,0.711835,152402.400156,0.19501,3.632486,0.416324,lz4 1.10.0,657.73,2465.57,51200,16604,32.43
./jq-gcc-linux-x64-O0.tar,1,409600,0.711835,152402.400156,0.19501,3.632486,0.416324,lz4 1.10.0 --fast -3,704.32,2639.45,51200,17466,34.11
./jq-gcc-linux-x64-O0.tar,1,409600,0.711835,152402.400156,0.19501,3.632486,0.416324,lz4 1.10.0 --fast -17,1673.31,3942.1,51200,23217,45.35
./jq-gcc-linux-x64-O0.tar,1,409600,0.711835,152402.400156,0.19501,3.632486,0.416324,lzav 4.22 -1,303.13,2786.55,51200,16527,32.28
./jq-gcc-linux-x64-O0.tar,1,409600,0.711835,152402.400156,0.19501,3.632486,0.416324,lzav 4.22 -2,84.91,2507.59,51200,15144,29.58
./jq-gcc-linux-x64-O0.tar,1,409600,0.711835,152402.400156,0.19501,3.632486,0.416324,lzf 3.6 -0,298.67,431.69,51200,16792,32.8
./jq-gcc-linux-x64-O0.tar,1,409600,0.711835,152402.400156,0.19501,3.632486,0.416324,lzf 3.6 -1,313.7,429.77,51200,16572,32.37
./jq-gcc-linux-x64-O0.tar,1,409600,0.711835,152402.400156,0.19501,3.632486,0.416324,lzfse 2017-03-08,63.59,441.2,51200,11580,22.62
./jq-gcc-linux-x64-O0.tar,1,409600,0.711835,152402.400156,0.19501,3.632486,0.416324,lzo1b 2.10 -1,248.92,615.9,51200,16318,31.87
./jq-gcc-linux-x64-O0.tar,1,409600,0.711835,152402.400156,0.19501,3.632486,0.416324,lzo1c 2.10 -1,267.7,626.82,51200,16120,31.48
./jq-gcc-linux-x64-O0.tar,1,409600,0.711835,152402.400156,0.19501,3.632486,0.416324,lzof 2.10 -1,218.22,573.39,51200,15425,30.13
./jq-gcc-linux-x64-O0.tar,1,409600,0.711835,152402.400156,0.19501,3.632486,0.416324,lzo1x 2.10 -1,559.29,714.03,51200,15293,29.87
./jq-gcc-linux-x64-O0.tar,1,409600,0.711835,152402.400156,0.19501,3.632486,0.416324,lzo1y 2.10 -1,560.02,688.37,51200,15141,29.57
./jq-gcc-linux-x64-O0.tar,1,409600,0.711835,152402.400156,0.19501,3.632486,0.416324,lzsse4fast 2019-04-18,114.19,1078.87,51200,37967,74.15
./jq-gcc-linux-x64-O0.tar,1,409600,0.711835,152402.400156,0.19501,3.632486,0.416324,lzsse8 2019-04-18 -1,23.58,2207.56,51200,15787,30.83
./jq-gcc-linux-x64-O0.tar,1,409600,0.711835,152402.400156,0.19501,3.632486,0.416324,lzvn 2017-03-08,56.93,597.29,51200,12560,24.53
./jq-gcc-linux-x64-O0.tar,1,409600,0.711835,152402.400156,0.19501,3.632486,0.416324,quicklz 1.5.0 -1,331.8,574.82,51200,15450,30.18
./jq-gcc-linux-x64-O0.tar,1,409600,0.711835,152402.400156,0.19501,3.632486,0.416324,quicklz 1.5.0 -2,149.54,520.54,51200,14644,28.6
./jq-gcc-linux-x64-O0.tar,1,409600,0.711835,152402.400156,0.19501,3.632486,0.416324,snappy 1.2.1,448.05,697.09,51200,16835,32.88
./jq-gcc-linux-x64-O0.tar,1,409600,0.711835,152402.400156,0.19501,3.632486,0.416324,zstd 1.5.7 -1,374.71,997.23,51200,12251,23.93
./jq-gcc-linux-x64-O0.tar,1,409600,0.711835,152402.400156,0.19501,3.632486,0.416324,zstd 1.5.7 -2,348.44,914.16,51200,11686,22.82
./jq-gcc-linux-x64-O0.tar,1,409600,0.711835,152402.400156,0.19501,3.632486,0.416324,zstd 1.5.7 -3,262.97,890.02,51200,11418,22.3
./jq-gcc-linux-x64-O0.tar,1,409600,0.711835,152402.400156,0.19501,3.632486,0.416324,zstd 1.5.7 -4,238.33,852.21,51200,11314,22.1
./jq-gcc-linux-x64-O0.tar,1,409600,0.711835,152402.400156,0.19501,3.632486,0.416324,zstd 1.5.7 -5,119.18,841.44,51200,11084,21.65
./llvm-cfrac-gcc-linux-x64-Og.tar,1,491520,0.896006,69141.001595,0.312472,3.5,0.302996,memcpy,31817.71,34420.17,61440,61440,100.0
./llvm-cfrac-gcc-linux-x64-Og.tar,1,491520,0.896006,69141.001595,0.312472,3.5,0.302996,fastlz 0.5.0 -1,148.59,461.24,61440,38808,63.16
./llvm-cfrac-gcc-linux-x64-Og.tar,1,491520,0.896006,69141.001595,0.312472,3.5,0.302996,fastlz 0.5.0 -2,190.9,435.98,61440,38676,62.95
./llvm-cfrac-gcc-linux-x64-Og.tar,1,491520,0.896006,69141.001595,0.312472,3.5,0.302996,kanzi 2.3 -1,151.2,1009.33,61440,35984,58.57
./llvm-cfrac-gcc-linux-x64-Og.tar,1,491520,0.896006,69141.001595,0.312472,3.5,0.302996,kanzi 2.3 -2,109.16,243.12,61440,33500,54.52
./llvm-cfrac-gcc-linux-x64-Og.tar,1,491520,0.896006,69141.001595,0.312472,3.5,0.302996,kanzi 2.3 -3,67.09,248.69,61440,33854,55.1
./llvm-cfrac-gcc-linux-x64-Og.tar,1,491520,0.896006,69141.001595,0.312472,3.5,0.302996,lizard 2.1 -10,283.21,2130.82,61440,42178,68.65
./llvm-cfrac-gcc-linux-x64-Og.tar,1,491520,0.896006,69141.001595,0.312472,3.5,0.302996,lizard 2.1 -11,309.23,1989.96,61440,41300,67.22
./llvm-cfrac-gcc-linux-x64-Og.tar,1,491520,0.896006,69141.001595,0.312472,3.5,0.302996,lizard 2.1 -12,100.95,2005.81,61440,37227,60.59
./llvm-cfrac-gcc-linux-x64-Og.tar,1,491520,0.896006,69141.001595,0.312472,3.5,0.302996,lizard 2.1 -13,65.28,1857.6,61440,36654,59.66
./llvm-cfrac-gcc-linux-x64-Og.tar,1,491520,0.896006,69141.001595,0.312472,3.5,0.302996,lizard 2.1 -14,62.47,1801.65,61440,36425,59.29
./llvm-cfrac-gcc-linux-x64-Og.tar,1,491520,0.896006,69141.001595,0.312472,3.5,0.302996,lz4 1.10.0,493.22,2645.2,61440,38172,62.13
./llvm-cfrac-gcc-linux-x64-Og.tar,1,491520,0.896006,69141.001595,0.312472,3.5,0.302996,lz4 1.10.0 --fast -3,615.58,3140.3,61440,39743,64.69
./llvm-cfrac-gcc-linux-x64-Og.tar,1,491520,0.896006,69141.001595,0.312472,3.5,0.302996,lz4 1.10.0 --fast -17,1849.1,5657.98,61440,45858,74.64
./llvm-cfrac-gcc-linux-x64-Og.tar,1,491520,0.896006,69141.001595,0.312472,3.5,0.302996,lzav 4.22 -1,268.82,3051.55,61440,38971,63.43
./llvm-cfrac-gcc-linux-x64-Og.tar,1,491520,0.896006,69141.001595,0.312472,3.5,0.302996,lzav 4.22 -2,65.2,2607.15,61440,37152,60.47
./llvm-cfrac-gcc-linux-x64-Og.tar,1,491520,0.896006,69141.001595,0.312472,3.5,0.302996,lzf 3.6 -0,159.18,433.09,61440,38556,62.75
./llvm-cfrac-gcc-linux-x64-Og.tar,1,491520,0.896006,69141.001595,0.312472,3.5,0.302996,lzf 3.6 -1,184.55,424.14,61440,38283,62.31
./llvm-cfrac-gcc-linux-x64-Og.tar,1,491520,0.896006,69141.001595,0.312472,3.5,0.302996,lzfse 2017-03-08,51.42,383.91,61440,32465,52.84
./llvm-cfrac-gcc-linux-x64-Og.tar,1,491520,0.896006,69141.001595,0.312472,3.5,0.302996,lzo1b 2.10 -1,108.6,593.53,61440,37896,61.68
./llvm-cfrac-gcc-linux-x64-Og.tar,1,491520,0.896006,69141.001595,0.312472,3.5,0.302996,lzo1c 2.10 -1,125.12,593.73,61440,37608,61.21
./llvm-cfrac-gcc-linux-x64-Og.tar,1,491520,0.896006,69141.001595,0.312472,3.5,0.302996,lzof 2.10 -1,104.94,530.24,61440,36637,59.63
./llvm-cfrac-gcc-linux-x64-Og.tar,1,491520,0.896006,69141.001595,0.312472,3.5,0.302996,lzo1x 2.10 -1,465.07,651.86,61440,37043,60.29
./llvm-cfrac-gcc-linux-x64-Og.tar,1,491520,0.896006,69141.001595,0.312472,3.5,0.302996,lzo1y 2.10 -1,461.23,630.74,61440,37102,60.39
./llvm-cfrac-gcc-linux-x64-Og.tar,1,491520,0.896006,69141.001595,0.312472,3.5,0.302996,lzsse4fast 2019-04-18,122.67,1351.52,61440,49443,80.47
./llvm-cfrac-gcc-linux-x64-Og.tar,1,491520,0.896006,69141.001595,0.312472,3.5,0.302996,lzsse8 2019-04-18 -1,23.75,2038.22,61440,37287,60.69
./llvm-cfrac-gcc-linux-x64-Og.tar,1,491520,0.896006,69141.001595,0.312472,3.5,0.302996,lzvn 2017-03-08,44.5,624.07,61440,32988,53.69
./llvm-cfrac-gcc-linux-x64-Og.tar,1,491520,0.896006,69141.001595,0.312472,3.5,0.302996,quicklz 1.5.0 -1,255.15,320.58,61440,38688,62.97
./llvm-cfrac-gcc-linux-x64-Og.tar,1,491520,0.896006,69141.001595,0.312472,3.5,0.302996,quicklz 1.5.0 -2,99.52,273.31,61440,37173,60.5
./llvm-cfrac-gcc-linux-x64-Og.tar,1,491520,0.896006,69141.001595,0.312472,3.5,0.302996,snappy 1.2.1,362.39,763.42,61440,38403,62.5
./llvm-cfrac-gcc-linux-x64-Og.tar,1,491520,0.896006,69141.001595,0.312472,3.5,0.302996,zstd 1.5.7 -1,295.65,837.24,61440,34134,55.56
./llvm-cfrac-gcc-linux-x64-Og.tar,1,491520,0.896006,69141.001595,0.312472,3.5,0.302996,zstd 1.5.7 -2,271.24,761.85,61440,33240,54.1
./llvm-cfrac-gcc-linux-x64-Og.tar,1,491520,0.896006,69141.001595,0.312472,3.5,0.302996,zstd 1.5.7 -3,197.56,759.51,61440,33052,53.8
./llvm-cfrac-gcc-linux-x64-Og.tar,1,491520,0.896006,69141.001595,0.312472,3.5,0.302996,zstd 1.5.7 -4,175.4,689.35,61440,32331,52.62
./llvm-cfrac-gcc-linux-x64-Og.tar,1,491520,0.896006,69141.001595,0.312472,3.5,0.302996,zstd 1.5.7 -5,88.05,670.11,61440,31924,51.96
./llvm-consumer-jpeg-clang-linux-x64-static.tar,1,9666560,0.949072,674397.716304,0.367934,3.242946,0.291505,memcpy,21245.93,21470.94,1208320,1208320,100.0
./llvm-consumer-jpeg-clang-linux-x64-static.tar,1,9666560,0.949072,674397.716304,0.367934,3.242946,0.291505,fastlz 0.5.0 -1,144.94,347.62,1208320,708895,58.67
./llvm-consumer-jpeg-clang-linux-x64-static.tar,1,9666560,0.949072,674397.716304,0.367934,3.242946,0.291505,fastlz 0.5.0 -2,140.09,330.96,1208320,697122,57.69
./llvm-consumer-jpeg-clang-linux-x64-static.tar,1,9666560,0.949072,674397.716304,0.367934,3.242946,0.291505,kanzi 2.3 -1,110.39,644.97,1208320,617544,51.11
./llvm-consumer-jpeg-clang-linux-x64-static.tar,1,9666560,0.949072,674397.716304,0.367934,3.242946,0.291505,kanzi 2.3 -2,91.16,255.05,1208320,517940,42.86
./llvm-consumer-jpeg-clang-linux-x64-static.tar,1,9666560,0.949072,674397.716304,0.367934,3.242946,0.291505,kanzi 2.3 -3,78.03,262.51,1208320,522780,43.27
./llvm-consumer-jpeg-clang-linux-x64-static.tar,1,9666560,0.949072,674397.716304,0.367934,3.242946,0.291505,lizard 2.1 -10,256.3,1306.61,1208320,704542,58.31
./llvm-consumer-jpeg-clang-linux-x64-static.tar,1,9666560,0.949072,674397.716304,0.367934,3.242946,0.291505,lizard 2.1 -11,145.65,1228.93,1208320,663355,54.9
./llvm-consumer-jpeg-clang-linux-x64-static.tar,1,9666560,0.949072,674397.716304,0.367934,3.242946,0.291505,lizard 2.1 -12,70.75,1302.72,1208320,624954,51.72
./llvm-consumer-jpeg-clang-linux-x64-static.tar,1,9666560,0.949072,674397.716304,0.367934,3.242946,0.291505,lizard 2.1 -13,53.96,1293.88,1208320,612755,50.71
./llvm-consumer-jpeg-clang-linux-x64-static.tar,1,9666560,0.949072,674397.716304,0.367934,3.242946,0.291505,lizard 2.1 -14,50.0,1302.78,1208320,606311,50.18
./llvm-consumer-jpeg-clang-linux-x64-static.tar,1,9666560,0.949072,674397.716304,0.367934,3.242946,0.291505,lz4 1.10.0,360.5,1996.38,1208320,693369,57.38
./llvm-consumer-jpeg-clang-linux-x64-static.tar,1,9666560,0.949072,674397.716304,0.367934,3.242946,0.291505,lz4 1.10.0 --fast -3,432.97,2048.91,1208320,752397,62.27
./llvm-consumer-jpeg-clang-linux-x64-static.tar,1,9666560,0.949072,674397.716304,0.367934,3.242946,0.291505,lz4 1.10.0 --fast -17,781.72,3124.76,1208320,940916,77.87
./llvm-consumer-jpeg-clang-linux-x64-static.tar,1,9666560,0.949072,674397.716304,0.367934,3.242946,0.291505,lzav 4.22 -1,246.81,1451.26,1208320,673503,55.74
./llvm-consumer-jpeg-clang-linux-x64-static.tar,1,9666560,0.949072,674397.716304,0.367934,3.242946,0.291505,lzav 4.22 -2,49.66,1278.23,1208320,610783,50.55
./llvm-consumer-jpeg-clang-linux-x64-static.tar,1,9666560,0.949072,674397.716304,0.367934,3.242946,0.291505,lzf 3.6 -0,168.41,329.1,1208320,701487,58.05
./llvm-consumer-jpeg-clang-linux-x64-static.tar,1,9666560,0.949072,674397.716304,0.367934,3.242946,0.291505,lzf 3.6 -1,174.72,328.7,1208320,689577,57.07
./llvm-consumer-jpeg-clang-linux-x64-static.tar,1,9666560,0.949072,674397.716304,0.367934,3.242946,0.291505,lzfse 2017-03-08,47.22,339.56,1208320,503297,41.65
./llvm-consumer-jpeg-clang-linux-x64-static.tar,1,9666560,0.949072,674397.716304,0.367934,3.242946,0.291505,lzo1b 2.10 -1,104.61,342.45,1208320,682952,56.52
./llvm-consumer-jpeg-clang-linux-x64-static.tar,1,9666560,0.949072,674397.716304,0.367934,3.242946,0.291505,lzo1c 2.10 -1,123.64,351.24,1208320,679227,56.21
./llvm-consumer-jpeg-clang-linux-x64-static.tar,1,9666560,0.949072,674397.716304,0.367934,3.242946,0.291505,lzof 2.10 -1,106.24,333.13,1208320,660472,54.66
./llvm-consumer-jpeg-clang-linux-x64-static.tar,1,9666560,0.949072,674397.716304,0.367934,3.242946,0.291505,lzo1x 2.10 -1,295.83,354.1,1208320,675966,55.94
./llvm-consumer-jpeg-clang-linux-x64-static.tar,1,9666560,0.949072,674397.716304,0.367934,3.242946,0.291505,lzo1y 2.10 -1,298.28,357.37,1208320,679655,56.25
./llvm-consumer-jpeg-clang-linux-x64-static.tar,1,9666560,0.949072,674397.716304,0.367934,3.242946,0.291505,lzsse4fast 2019-04-18,132.54,1752.93,1208320,693363,57.38
./llvm-consumer-jpeg-clang-linux-x64-static.tar,1,9666560,0.949072,674397.716304,0.367934,3.242946,0.291505,lzsse8 2019-04-18 -1,15.97,2173.2,1208320,597349,49.44
./llvm-consumer-jpeg-clang-linux-x64-static.tar,1,9666560,0.949072,674397.716304,0.367934,3.242946,0.291505,lzvn 2017-03-08,36.89,461.49,1208320,535150,44.29
./llvm-consumer-jpeg-clang-linux-x64-static.tar,1,9666560,0.949072,674397.716304,0.367934,3.242946,0.291505,quicklz 1.5.0 -1,233.06,311.28,1208320,652335,53.99
./llvm-consumer-jpeg-clang-linux-x64-static.tar,1,9666560,0.949072,674397.716304,0.367934,3.242946,0.291505,quicklz 1.5.0 -2,114.78,277.74,1208320,597681,49.46
./llvm-consumer-jpeg-clang-linux-x64-static.tar,1,9666560,0.949072,674397.716304,0.367934,3.242946,0.291505,snappy 1.2.1,225.9,567.78,1208320,692660,57.32
./llvm-consumer-jpeg-clang-linux-x64-static.tar,1,9666560,0.949072,674397.716304,0.367934,3.242946,0.291505,zstd 1.5.7 -1,226.72,689.44,1208320,548557,45.4
./llvm-consumer-jpeg-clang-linux-x64-static.tar,1,9666560,0.949072,674397.716304,0.367934,3.242946,0.291505,zstd 1.5.7 -2,181.78,652.16,1208320,523671,43.34
./llvm-consumer-jpeg-clang-linux-x64-static.tar,1,9666560,0.949072,674397.716304,0.367934,3.242946,0.291505,zstd 1.5.7 -3,132.58,610.32,1208320,504054,41.72
./llvm-consumer-jpeg-clang-linux-x64-static.tar,1,9666560,0.949072,674397.716304,0.367934,3.242946,0.291505,zstd 1.5.7 -4,128.31,603.26,1208320,501533,41.51
./llvm-consumer-jpeg-clang-linux-x64-static.tar,1,9666560,0.949072,674397.716304,0.367934,3.242946,0.291505,zstd 1.5.7 -5,68.85,592.41,1208320,489596,40.52
./llvm-security-sha-clang-linux-x64-O3.tar,1,245760,0.529744,141851.28151,0.120133,3.848438,0.42642,memcpy,33684.21,32646.12,30720,30720,100.0
./llvm-security-sha-clang-linux-x64-O3.tar,1,245760,0.529744,141851.28151,0.120133,3.848438,0.42642,fastlz 0.5.0 -1,447.14,611.38,30720,7623,24.81
./llvm-security-sha-clang-linux-x64-O3.tar,1,245760,0.529744,141851.28151,0.120133,3.848438,0.42642,fastlz 0.5.0 -2,409.83,557.46,30720,7456,24.27
./llvm-security-sha-clang-linux-x64-O3.tar,1,245760,0.529744,141851.28151,0.120133,3.848438,0.42642,kanzi 2.3 -1,207.46,700.27,30720,6613,21.53
./llvm-security-sha-clang-linux-x64-O3.tar,1,245760,0.529744,141851.28151,0.120133,3.848438,0.42642,kanzi 2.3 -2,163.92,385.23,30720,6010,19.56
./llvm-security-sha-clang-linux-x64-O3.tar,1,245760,0.529744,141851.28151,0.120133,3.848438,0.42642,kanzi 2.3 -3,53.0,377.23,30720,6207,20.21
./llvm-security-sha-clang-linux-x64-O3.tar,1,245760,0.529744,141851.28151,0.120133,3.848438,0.42642,lizard 2.1 -10,459.96,2392.52,30720,8428,27.43
./llvm-security-sha-clang-linux-x64-O3.tar,1,245760,0.529744,141851.28151,0.120133,3.848438,0.42642,lizard 2.1 -11,508.4,2370.74,30720,8346,27.17
./llvm-security-sha-clang-linux-x64-O3.tar,1,245760,0.529744,141851.28151,0.120133,3.848438,0.42642,lizard 2.1 -12,210.9,2472.43,30720,7273,23.68
./llvm-security-sha-clang-linux-x64-O3.tar,1,245760,0.529744,141851.28151,0.120133,3.848438,0.42642,lizard 2.1 -13,126.58,1568.87,30720,7035,22.9
./llvm-security-sha-clang-linux-x64-O3.tar,1,245760,0.529744,141851.28151,0.120133,3.848438,0.42642,lizard 2.1 -14,118.07,1703.45,30720,6968,22.68
./llvm-security-sha-clang-linux-x64-O3.tar,1,245760,0.529744,141851.28151,0.120133,3.848438,0.42642,lz4 1.10.0,1294.18,3216.08,30720,7535,24.53
./llvm-security-sha-clang-linux-x64-O3.tar,1,245760,0.529744,141851.28151,0.120133,3.848438,0.42642,lz4 1.10.0 --fast -3,1600.17,3578.75,30720,8090,26.33
