Filename,0,File-bits,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation,Compressor name,Compression speed,Decompression speed,Original size,Compressed size,Ratio
embedded-js-graalvm-linux-x64-O0.tar,1,1076428800,0.914979,124359843.482913,0.330051,3.546229,0.214998,kanzi 2.4.0 -2,131.31,426.85,134553600,56980457,42.35
embedded-js-graalvm-linux-x64-O0.tar,1,1076428800,0.914979,124359843.482913,0.330051,3.546229,0.214998,kanzi 2.4.0 -3,84.64,413.29,134553600,57050254,42.4
embedded-js-graalvm-linux-x64-O0.tar,1,1076428800,0.914979,124359843.482913,0.330051,3.546229,0.214998,lizard 2.1 -10,367.34,2772.86,134553600,79352508,58.97
embedded-js-graalvm-linux-x64-O0.tar,1,1076428800,0.914979,124359843.482913,0.330051,3.546229,0.214998,lizard 2.1 -11,199.38,2714.55,134553600,75009736,55.75
embedded-js-graalvm-linux-x64-O0.tar,1,1076428800,0.914979,124359843.482913,0.330051,3.546229,0.214998,lizard 2.1 -12,97.62,2812.57,134553600,71331942,53.01
embedded-js-graalvm-linux-x64-O0.tar,1,1076428800,0.914979,124359843.482913,0.330051,3.546229,0.214998,lizard 2.1 -13,63.38,2816.57,134553600,69896283,51.95
embedded-js-graalvm-linux-x64-O0.tar,1,1076428800,0.914979,124359843.482913,0.330051,3.546229,0.214998,lizard 2.1 -14,58.45,2841.56,134553600,69091843,51.35
embedded-js-graalvm-linux-x64-O0.tar,1,1076428800,0.914979,124359843.482913,0.330051,3.546229,0.214998,lz4 1.10.0,454.99,2715.05,134553600,78581198,58.4
embedded-js-graalvm-linux-x64-O0.tar,1,1076428800,0.914979,124359843.482913,0.330051,3.546229,0.214998,lz4 1.10.0 --fast -17,895.95,3441.94,134553600,105016846,78.05
embedded-js-graalvm-linux-x64-O0.tar,1,1076428800,0.914979,124359843.482913,0.330051,3.546229,0.214998,lz4 1.10.0 --fast -3,546.96,2805.02,134553600,83483498,62.04
embedded-js-graalvm-linux-x64-O0.tar,1,1076428800,0.914979,124359843.482913,0.330051,3.546229,0.214998,lzav 5.7 -1,297.44,1639.4,134553600,75061692,55.79
