filename,0,File-bits,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation
./jq-gcc-linux-x64-O2.tar,1,81920,0.033523,80779.993945,0.003491,4.000000,0.438599
./jq-gcc-linux-x64-O3.tar,1,81920,0.033722,80772.050000,0.003516,4.000000,0.445969
./jq-gcc-linux-x64-Of.tar,1,81920,0.033921,80764.106445,0.003540,4.000000,0.449776
./jq-gcc-linux-x64-Og.tar,1,81920,0.033424,80783.966064,0.003479,4.000000,0.440158
./jq-gcc-linux-x64-Os.tar,1,81920,0.033623,80776.021924,0.003503,4.000000,0.444045
./jq-gcc-linux-x64-static.tar,1,81920,0.035404,80704.542236,0.003723,4.000000,0.443831
./micronaut-hello-graalvm-linux-x64-O0.tar,1,404275200,0.906451,51285400.560145,0.321915,3.527585,0.240499
./micronaut-hello-graalvm-linux-x64-O1.tar,1,384368640,0.911603,46132177.788804,0.326780,3.505500,0.265190
./micronaut-hello-graalvm-linux-x64-O2.tar,1,546406400,0.929762,52334569.393104,0.345259,3.428729,0.241674
./micronaut-hello-graalvm-linux-x64-O3.tar,1,761364480,0.939899,62549650.351240,0.356687,3.380974,0.236773
./micronaut-hello-graalvm-linux-x64-Os.tar,1,333004800,0.905443,42689042.393051,0.320979,3.549739,0.259267
./micronaut-hello-graalvm-linux-x64-prof.tar,1,558366720,0.931986,51813926.376538,0.347688,3.497192,0.211680
./micronaut-hello-graalvm-linux-x64-static-nolibc.tar,1,547471360,0.930384,51979775.228685,0.345934,3.424908,0.243408
./micronaut-hello-graalvm-linux-x64-static.tar,1,81920,0.042257,80422.903125,0.004590,4.000000,0.441586
./polybench-clang-linux-x64-debug.tar,1,5406720,0.640296,2463196.505860,0.162516,3.897869,0.362749
./polybench-clang-linux-x64-O0.tar,1,4259840,0.567445,2286518.757723,0.133680,3.873797,0.419101
./polybench-clang-linux-x64-O1.tar,1,4259840,0.488700,2640893.922049,0.106315,3.907601,0.441694
./polybench-clang-linux-x64-O2.tar,1,4259840,0.534414,2437678.305664,0.121765,3.888220,0.438752
./polybench-clang-linux-x64-O3.tar,1,4259840,0.537064,2425683.384353,0.122697,3.889212,0.437941
./polybench-clang-linux-x64-Of.tar,1,4259840,0.549470,2369221.143728,0.127114,3.880828,0.435465
./polybench-clang-linux-x64-Og.tar,1,4259840,0.513720,2530538.978820,0.114628,3.896469,0.437870
./polybench-clang-linux-x64-Os.tar,1,4259840,0.492091,2626061.859376,0.107422,3.904942,0.442409
./polybench-clang-linux-x64-static.tar,1,212582400,0.934856,18907399.922125,0.350885,3.332428,0.308668
./polybench-gcc-linux-x64-debug.tar,1,5980160,0.675528,2481263.182819,0.177930,3.886857,0.352979
./polybench-gcc-linux-x64-O0.tar,1,4259840,0.581983,2218861.940378,0.139140,3.847610,0.419498
./polybench-gcc-linux-x64-O1.tar,1,4259840,0.504057,2573412.072660,0.111377,3.907827,0.435638
./polybench-gcc-linux-x64-O2.tar,1,4259840,0.529708,2458920.664274,0.120121,3.898542,0.442047
./polybench-gcc-linux-x64-O3.tar,1,4259840,0.579337,2231223.401218,0.138136,3.873662,0.439809
./polybench-gcc-linux-x64-Of.tar,1,4259840,0.586247,2198889.473258,0.140768,3.871769,0.438180
./polybench-gcc-linux-x64-Og.tar,1,4259840,0.533785,2440520.433895,0.121545,3.888310,0.437394
./polybench-gcc-linux-x64-Os.tar,1,4259840,0.482118,2669568.615934,0.104183,3.915174,0.440244
./polybench-gcc-linux-x64-static.tar,1,210698240,0.934151,18939399.649243,0.350093,3.342714,0.307210
./quarkus-hello-graalvm-linux-x64-O0.tar,1,289996800,0.927071,28821336.813594,0.342373,3.482975,0.223822
./quarkus-hello-graalvm-linux-x64-O1.tar,1,268533760,0.935196,23760921.492045,0.351269,3.435964,0.243172
./quarkus-hello-graalvm-linux-x64-O2.tar,1,385925120,0.944081,29528384.306087,0.361695,3.375403,0.234730
./quarkus-hello-graalvm-linux-x64-O3.tar,1,560578560,0.952228,36713243.913571,0.372043,3.331936,0.229110
