,Compressor name,Compression speed,Decompression speed,Original size,Compressed size,Ratio,Filename,File-bits,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation
397,lz4 1.10.0 --fast -3,466.61,2428.7,51220480,27973598,54.61,mozilla,409763840,0.933706,37078194.138873,0.349595,3.645809,0.260109
398,lz4 1.10.0 --fast -17,666.8,2829.03,51220480,34039558,66.46,mozilla,409763840,0.933706,37078194.138873,0.349595,3.645809,0.260109
399,lzav 4.22 -1,357.46,1619.06,51220480,23778254,46.42,mozilla,409763840,0.933706,37078194.138873,0.349595,3.645809,0.260109
400,lzav 4.22 -2,66.79,1639.77,51220480,21373257,41.73,mozilla,409763840,0.933706,37078194.138873,0.349595,3.645809,0.260109
401,lzf 3.6 -0,243.27,398.92,51220480,26982485,52.68,mozilla,409763840,0.933706,37078194.138873,0.349595,3.645809,0.260109
402,lzf 3.6 -1,231.86,396.24,51220480,26687518,52.1,mozilla,409763840,0.933706,37078194.138873,0.349595,3.645809,0.260109
403,lzfse 2017-03-08,69.32,483.06,51220480,18798780,36.7,mozilla,409763840,0.933706,37078194.138873,0.349595,3.645809,0.260109
404,lzo1b 2.10 -1,120.48,468.43,51220480,26090600,50.94,mozilla,409763840,0.933706,37078194.138873,0.349595,3.645809,0.260109
405,lzo1c 2.10 -1,129.63,481.69,51220480,25980397,50.72,mozilla,409763840,0.933706,37078194.138873,0.349595,3.645809,0.260109
406,lzof 2.10 -1,118.2,453.78,51220480,25149751,49.1,mozilla,409763840,0.933706,37078194.138873,0.349595,3.645809,0.260109
407,lzo1x 2.10 -1,354.92,504.19,51220480,25451668,49.69,mozilla,409763840,0.933706,37078194.138873,0.349595,3.645809,0.260109
408,lzo1y 2.10 -1,353.02,506.59,51220480,25422471,49.63,mozilla,409763840,0.933706,37078194.138873,0.349595,3.645809,0.260109
409,lzsse4fast 2019-04-18,199.6,1929.26,51220480,27406939,53.51,mozilla,409763840,0.933706,37078194.138873,0.349595,3.645809,0.260109
410,lzsse8 2019-04-18 -1,16.45,2708.88,51220480,23512213,45.9,mozilla,409763840,0.933706,37078194.138873,0.349595,3.645809,0.260109
411,lzvn 2017-03-08,44.78,648.7,51220480,20754686,40.52,mozilla,409763840,0.933706,37078194.138873,0.349595,3.645809,0.260109
412,quicklz 1.5.0 -1,305.16,352.32,51220480,24756819,48.33,mozilla,409763840,0.933706,37078194.138873,0.349595,3.645809,0.260109
413,quicklz 1.5.0 -2,149.09,301.62,51220480,23337850,45.56,mozilla,409763840,0.933706,37078194.138873,0.349595,3.645809,0.260109
414,snappy 1.2.1,333.76,848.59,51220480,26568762,51.87,mozilla,409763840,0.933706,37078194.138873,0.349595,3.645809,0.260109
415,zstd 1.5.7 -1,312.25,773.08,51220480,19968503,38.99,mozilla,409763840,0.933706,37078194.138873,0.349595,3.645809,0.260109
416,zstd 1.5.7 -2,285.12,760.07,51220480,18929451,36.96,mozilla,409763840,0.933706,37078194.138873,0.349595,3.645809,0.260109
417,zstd 1.5.7 -3,212.11,741.06,51220480,18227296,35.59,mozilla,409763840,0.933706,37078194.138873,0.349595,3.645809,0.260109
418,zstd 1.5.7 -4,187.42,743.72,51220480,18043148,35.23,mozilla,409763840,0.933706,37078194.138873,0.349595,3.645809,0.260109
419,zstd 1.5.7 -5,101.56,733.2,51220480,17630483,34.42,mozilla,409763840,0.933706,37078194.138873,0.349595,3.645809,0.260109
