,Compressor name,Compression speed,Decompression speed,Original size,Compressed size,Ratio,Filename,File-bits,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation
335,lzo1c 2.10 -1,225.96,606.11,35358315,19271465,54.5,micronaut-shopcart-x64-prof-text,282866520,0.965967,13240325.850302,0.391825,3.220297,0.172596
336,lzof 2.10 -1,194.31,546.64,35358315,18816731,53.22,micronaut-shopcart-x64-prof-text,282866520,0.965967,13240325.850302,0.391825,3.220297,0.172596
337,lzo1x 2.10 -1,491.55,593.79,35358315,18781046,53.12,micronaut-shopcart-x64-prof-text,282866520,0.965967,13240325.850302,0.391825,3.220297,0.172596
338,lzo1y 2.10 -1,497.08,592.56,35358315,18917772,53.5,micronaut-shopcart-x64-prof-text,282866520,0.965967,13240325.850302,0.391825,3.220297,0.172596
339,lzsse4fast 2019-04-18,265.38,4016.54,35358315,17464561,49.39,micronaut-shopcart-x64-prof-text,282866520,0.965967,13240325.850302,0.391825,3.220297,0.172596
340,lzsse8 2019-04-18 -1,16.57,4626.11,35358315,15435800,43.66,micronaut-shopcart-x64-prof-text,282866520,0.965967,13240325.850302,0.391825,3.220297,0.172596
341,lzvn 2017-03-08,72.55,967.17,35358315,14283036,40.4,micronaut-shopcart-x64-prof-text,282866520,0.965967,13240325.850302,0.391825,3.220297,0.172596
342,quicklz 1.5.0 -1,409.94,551.0,35358315,18207796,51.5,micronaut-shopcart-x64-prof-text,282866520,0.965967,13240325.850302,0.391825,3.220297,0.172596
343,quicklz 1.5.0 -2,230.09,566.13,35358315,16055902,45.41,micronaut-shopcart-x64-prof-text,282866520,0.965967,13240325.850302,0.391825,3.220297,0.172596
344,snappy 1.2.1,361.49,1044.98,35358315,19497133,55.14,micronaut-shopcart-x64-prof-text,282866520,0.965967,13240325.850302,0.391825,3.220297,0.172596
345,zstd 1.5.7 -1,470.5,1355.59,35358315,14936675,42.24,micronaut-shopcart-x64-prof-text,282866520,0.965967,13240325.850302,0.391825,3.220297,0.172596
346,zstd 1.5.7 -2,383.52,1287.86,35358315,13529176,38.26,micronaut-shopcart-x64-prof-text,282866520,0.965967,13240325.850302,0.391825,3.220297,0.172596
347,zstd 1.5.7 -3,278.61,1209.81,35358315,12660201,35.81,micronaut-shopcart-x64-prof-text,282866520,0.965967,13240325.850302,0.391825,3.220297,0.172596
348,zstd 1.5.7 -4,245.38,1192.62,35358315,12350065,34.93,micronaut-shopcart-x64-prof-text,282866520,0.965967,13240325.850302,0.391825,3.220297,0.172596
349,zstd 1.5.7 -5,135.39,1146.26,35358315,11966553,33.84,micronaut-shopcart-x64-prof-text,282866520,0.965967,13240325.850302,0.391825,3.220297,0.172596
350,memcpy,21501.72,21701.68,49421225,49421225,100.0,quarkus-tika-x64-O2-text,395369800,0.968857,16946289.58192,0.396484,3.197585,0.199075
351,fastlz 0.5.0 -1,269.43,639.17,49421225,28911340,58.5,quarkus-tika-x64-O2-text,395369800,0.968857,16946289.58192,0.396484,3.197585,0.199075
352,fastlz 0.5.0 -2,268.11,639.95,49421225,27802168,56.26,quarkus-tika-x64-O2-text,395369800,0.968857,16946289.58192,0.396484,3.197585,0.199075
353,kanzi 2.3 -1,235.42,1303.71,49421225,21462489,43.43,quarkus-tika-x64-O2-text,395369800,0.968857,16946289.58192,0.396484,3.197585,0.199075
354,kanzi 2.3 -2,200.05,536.66,49421225,18678174,37.79,quarkus-tika-x64-O2-text,395369800,0.968857,16946289.58192,0.396484,3.197585,0.199075
355,kanzi 2.3 -3,134.4,565.14,49421225,18271026,36.97,quarkus-tika-x64-O2-text,395369800,0.968857,16946289.58192,0.396484,3.197585,0.199075
356,lizard 2.1 -10,532.56,2965.53,49421225,27343264,55.33,quarkus-tika-x64-O2-text,395369800,0.968857,16946289.58192,0.396484,3.197585,0.199075
357,lizard 2.1 -11,336.98,2845.42,49421225,24608154,49.79,quarkus-tika-x64-O2-text,395369800,0.968857,16946289.58192,0.396484,3.197585,0.199075
358,lizard 2.1 -12,183.85,2952.5,49421225,23062482,46.67,quarkus-tika-x64-O2-text,395369800,0.968857,16946289.58192,0.396484,3.197585,0.199075
359,lizard 2.1 -13,116.56,3046.45,49421225,22433202,45.39,quarkus-tika-x64-O2-text,395369800,0.968857,16946289.58192,0.396484,3.197585,0.199075
360,lizard 2.1 -14,108.0,3083.54,49421225,22063919,44.64,quarkus-tika-x64-O2-text,395369800,0.968857,16946289.58192,0.396484,3.197585,0.199075
361,lz4 1.10.0,644.01,4155.57,49421225,27232262,55.1,quarkus-tika-x64-O2-text,395369800,0.968857,16946289.58192,0.396484,3.197585,0.199075
362,lz4 1.10.0 --fast -3,775.46,4067.51,49421225,30183627,61.07,quarkus-tika-x64-O2-text,395369800,0.968857,16946289.58192,0.396484,3.197585,0.199075
363,lz4 1.10.0 --fast -17,1492.33,5512.01,49421225,39212332,79.34,quarkus-tika-x64-O2-text,395369800,0.968857,16946289.58192,0.396484,3.197585,0.199075
364,lzav 4.22 -1,439.13,2310.67,49421225,23365085,47.28,quarkus-tika-x64-O2-text,395369800,0.968857,16946289.58192,0.396484,3.197585,0.199075
365,lzav 4.22 -2,86.05,2136.57,49421225,20264600,41.0,quarkus-tika-x64-O2-text,395369800,0.968857,16946289.58192,0.396484,3.197585,0.199075
366,lzf 3.6 -0,326.39,573.83,49421225,28296786,57.26,quarkus-tika-x64-O2-text,395369800,0.968857,16946289.58192,0.396484,3.197585,0.199075
367,lzf 3.6 -1,316.48,569.2,49421225,27789167,56.23,quarkus-tika-x64-O2-text,395369800,0.968857,16946289.58192,0.396484,3.197585,0.199075
368,lzfse 2017-03-08,85.65,729.21,49421225,18584742,37.6,quarkus-tika-x64-O2-text,395369800,0.968857,16946289.58192,0.396484,3.197585,0.199075
369,lzo1b 2.10 -1,99.32,564.44,49421225,26778176,54.18,quarkus-tika-x64-O2-text,395369800,0.968857,16946289.58192,0.396484,3.197585,0.199075
370,lzo1c 2.10 -1,221.16,620.57,49421225,27090708,54.82,quarkus-tika-x64-O2-text,395369800,0.968857,16946289.58192,0.396484,3.197585,0.199075
371,lzof 2.10 -1,189.25,555.83,49421225,26390817,53.4,quarkus-tika-x64-O2-text,395369800,0.968857,16946289.58192,0.396484,3.197585,0.199075
372,lzo1x 2.10 -1,500.95,601.67,49421225,26415174,53.45,quarkus-tika-x64-O2-text,395369800,0.968857,16946289.58192,0.396484,3.197585,0.199075
373,lzo1y 2.10 -1,506.57,602.09,49421225,26619506,53.86,quarkus-tika-x64-O2-text,395369800,0.968857,16946289.58192,0.396484,3.197585,0.199075
374,lzsse4fast 2019-04-18,269.01,3942.88,49421225,24227113,49.02,quarkus-tika-x64-O2-text,395369800,0.968857,16946289.58192,0.396484,3.197585,0.199075
375,lzsse8 2019-04-18 -1,17.74,4490.21,49421225,21803813,44.12,quarkus-tika-x64-O2-text,395369800,0.968857,16946289.58192,0.396484,3.197585,0.199075
376,lzvn 2017-03-08,72.66,983.73,49421225,20140449,40.75,quarkus-tika-x64-O2-text,395369800,0.968857,16946289.58192,0.396484,3.197585,0.199075
377,quicklz 1.5.0 -1,417.12,549.79,49421225,25602387,51.8,quarkus-tika-x64-O2-text,395369800,0.968857,16946289.58192,0.396484,3.197585,0.199075
378,quicklz 1.5.0 -2,234.91,554.46,49421225,22639185,45.81,quarkus-tika-x64-O2-text,395369800,0.968857,16946289.58192,0.396484,3.197585,0.199075
379,snappy 1.2.1,371.05,1087.71,49421225,27528992,55.7,quarkus-tika-x64-O2-text,395369800,0.968857,16946289.58192,0.396484,3.197585,0.199075
380,zstd 1.5.7 -1,473.98,1367.53,49421225,21256266,43.01,quarkus-tika-x64-O2-text,395369800,0.968857,16946289.58192,0.396484,3.197585,0.199075
381,zstd 1.5.7 -2,391.4,1282.3,49421225,19272575,39.0,quarkus-tika-x64-O2-text,395369800,0.968857,16946289.58192,0.396484,3.197585,0.199075
382,zstd 1.5.7 -3,277.73,1199.43,49421225,18087628,36.6,quarkus-tika-x64-O2-text,395369800,0.968857,16946289.58192,0.396484,3.197585,0.199075
383,zstd 1.5.7 -4,241.59,1156.3,49421225,17637302,35.69,quarkus-tika-x64-O2-text,395369800,0.968857,16946289.58192,0.396484,3.197585,0.199075
384,zstd 1.5.7 -5,129.59,1164.03,49421225,17111131,34.62,quarkus-tika-x64-O2-text,395369800,0.968857,16946289.58192,0.396484,3.197585,0.199075
385,memcpy,29806.43,28856.7,4115254,4115254,100.0,hello-world-x64-O3-text,32922032,0.96873,1416822.190565,0.396275,3.200332,0.225052
386,fastlz 0.5.0 -1,257.05,635.35,4115254,2478046,60.22,hello-world-x64-O3-text,32922032,0.96873,1416822.190565,0.396275,3.200332,0.225052
387,fastlz 0.5.0 -2,260.05,636.75,4115254,2408401,58.52,hello-world-x64-O3-text,32922032,0.96873,1416822.190565,0.396275,3.200332,0.225052
388,kanzi 2.3 -1,226.89,1280.25,4115254,1907574,46.35,hello-world-x64-O3-text,32922032,0.96873,1416822.190565,0.396275,3.200332,0.225052
389,kanzi 2.3 -2,191.89,509.93,4115254,1667405,40.52,hello-world-x64-O3-text,32922032,0.96873,1416822.190565,0.396275,3.200332,0.225052
390,kanzi 2.3 -3,127.28,538.87,4115254,1614173,39.22,hello-world-x64-O3-text,32922032,0.96873,1416822.190565,0.396275,3.200332,0.225052
391,lizard 2.1 -10,539.78,3041.47,4115254,2400430,58.33,hello-world-x64-O3-text,32922032,0.96873,1416822.190565,0.396275,3.200332,0.225052
392,lizard 2.1 -11,280.9,2998.1,4115254,2162068,52.54,hello-world-x64-O3-text,32922032,0.96873,1416822.190565,0.396275,3.200332,0.225052
393,lizard 2.1 -12,163.41,3061.86,4115254,2044727,49.69,hello-world-x64-O3-text,32922032,0.96873,1416822.190565,0.396275,3.200332,0.225052
394,lizard 2.1 -13,105.8,3173.52,4115254,1998369,48.56,hello-world-x64-O3-text,32922032,0.96873,1416822.190565,0.396275,3.200332,0.225052
395,lizard 2.1 -14,98.45,3155.45,4115254,1972120,47.92,hello-world-x64-O3-text,32922032,0.96873,1416822.190565,0.396275,3.200332,0.225052
396,lz4 1.10.0,652.57,4389.28,4115254,2389376,58.06,hello-world-x64-O3-text,32922032,0.96873,1416822.190565,0.396275,3.200332,0.225052
397,lz4 1.10.0 --fast -3,824.08,4335.4,4115254,2650797,64.41,hello-world-x64-O3-text,32922032,0.96873,1416822.190565,0.396275,3.200332,0.225052
398,lz4 1.10.0 --fast -17,1741.33,7667.1,4115254,3368519,81.85,hello-world-x64-O3-text,32922032,0.96873,1416822.190565,0.396275,3.200332,0.225052
399,lzav 4.22 -1,456.93,2769.17,4115254,2092992,50.86,hello-world-x64-O3-text,32922032,0.96873,1416822.190565,0.396275,3.200332,0.225052
400,lzav 4.22 -2,84.52,2441.67,4115254,1830857,44.49,hello-world-x64-O3-text,32922032,0.96873,1416822.190565,0.396275,3.200332,0.225052
401,lzf 3.6 -0,326.1,582.79,4115254,2424771,58.92,hello-world-x64-O3-text,32922032,0.96873,1416822.190565,0.396275,3.200332,0.225052
402,lzf 3.6 -1,312.88,578.79,4115254,2382513,57.89,hello-world-x64-O3-text,32922032,0.96873,1416822.190565,0.396275,3.200332,0.225052
403,lzfse 2017-03-08,83.59,726.12,4115254,1651408,40.13,hello-world-x64-O3-text,32922032,0.96873,1416822.190565,0.396275,3.200332,0.225052
404,lzo1b 2.10 -1,188.36,597.01,4115254,2332861,56.69,hello-world-x64-O3-text,32922032,0.96873,1416822.190565,0.396275,3.200332,0.225052
405,lzo1c 2.10 -1,209.24,626.08,4115254,2344583,56.97,hello-world-x64-O3-text,32922032,0.96873,1416822.190565,0.396275,3.200332,0.225052
406,lzof 2.10 -1,182.34,564.21,4115254,2290791,55.67,hello-world-x64-O3-text,32922032,0.96873,1416822.190565,0.396275,3.200332,0.225052
407,lzo1x 2.10 -1,512.86,616.76,4115254,2294968,55.77,hello-world-x64-O3-text,32922032,0.96873,1416822.190565,0.396275,3.200332,0.225052
408,lzo1y 2.10 -1,519.53,621.22,4115254,2314745,56.25,hello-world-x64-O3-text,32922032,0.96873,1416822.190565,0.396275,3.200332,0.225052
409,lzsse4fast 2019-04-18,243.03,3974.32,4115254,2133052,51.83,hello-world-x64-O3-text,32922032,0.96873,1416822.190565,0.396275,3.200332,0.225052
410,lzsse8 2019-04-18 -1,6.19,4999.89,4115254,1938611,47.11,hello-world-x64-O3-text,32922032,0.96873,1416822.190565,0.396275,3.200332,0.225052
411,lzvn 2017-03-08,70.42,982.89,4115254,1787624,43.44,hello-world-x64-O3-text,32922032,0.96873,1416822.190565,0.396275,3.200332,0.225052
412,quicklz 1.5.0 -1,423.56,552.36,4115254,2240863,54.45,hello-world-x64-O3-text,32922032,0.96873,1416822.190565,0.396275,3.200332,0.225052
413,quicklz 1.5.0 -2,233.68,541.98,4115254,1994464,48.47,hello-world-x64-O3-text,32922032,0.96873,1416822.190565,0.396275,3.200332,0.225052
414,snappy 1.2.1,383.44,1145.36,4115254,2387518,58.02,hello-world-x64-O3-text,32922032,0.96873,1416822.190565,0.396275,3.200332,0.225052
415,zstd 1.5.7 -1,469.58,1363.85,4115254,1906980,46.34,hello-world-x64-O3-text,32922032,0.96873,1416822.190565,0.396275,3.200332,0.225052
416,zstd 1.5.7 -2,386.42,1311.22,4115254,1728624,42.01,hello-world-x64-O3-text,32922032,0.96873,1416822.190565,0.396275,3.200332,0.225052
417,zstd 1.5.7 -3,273.48,1241.93,4115254,1627007,39.54,hello-world-x64-O3-text,32922032,0.96873,1416822.190565,0.396275,3.200332,0.225052
418,zstd 1.5.7 -4,238.07,1218.06,4115254,1580740,38.41,hello-world-x64-O3-text,32922032,0.96873,1416822.190565,0.396275,3.200332,0.225052
419,zstd 1.5.7 -5,130.61,1178.74,4115254,1537961,37.37,hello-world-x64-O3-text,32922032,0.96873,1416822.190565,0.396275,3.200332,0.225052
420,memcpy,28587.09,27945.33,2906678,2906678,100.0,fork-join-pool-x64-O2-text,23253424,0.966548,1069987.896384,0.392745,3.198218,0.213122
421,fastlz 0.5.0 -1,274.25,662.64,2906678,1670108,57.46,fork-join-pool-x64-O2-text,23253424,0.966548,1069987.896384,0.392745,3.198218,0.213122
422,fastlz 0.5.0 -2,272.2,658.63,2906678,1627663,56.0,fork-join-pool-x64-O2-text,23253424,0.966548,1069987.896384,0.392745,3.198218,0.213122
423,kanzi 2.3 -1,234.84,1306.24,2906678,1297704,44.65,fork-join-pool-x64-O2-text,23253424,0.966548,1069987.896384,0.392745,3.198218,0.213122
424,kanzi 2.3 -2,197.02,529.18,2906678,1130445,38.89,fork-join-pool-x64-O2-text,23253424,0.966548,1069987.896384,0.392745,3.198218,0.213122
425,kanzi 2.3 -3,134.64,554.68,2906678,1107984,38.12,fork-join-pool-x64-O2-text,23253424,0.966548,1069987.896384,0.392745,3.198218,0.213122
426,lizard 2.1 -10,579.7,3394.57,2906678,1611894,55.45,fork-join-pool-x64-O2-text,23253424,0.966548,1069987.896384,0.392745,3.198218,0.213122
427,lizard 2.1 -11,282.8,3022.97,2906678,1465671,50.42,fork-join-pool-x64-O2-text,23253424,0.966548,1069987.896384,0.392745,3.198218,0.213122
428,lizard 2.1 -12,161.49,3119.05,2906678,1385743,47.67,fork-join-pool-x64-O2-text,23253424,0.966548,1069987.896384,0.392745,3.198218,0.213122
429,lizard 2.1 -13,106.98,3393.49,2906678,1352608,46.53,fork-join-pool-x64-O2-text,23253424,0.966548,1069987.896384,0.392745,3.198218,0.213122
430,lizard 2.1 -14,104.14,3282.42,2906678,1333000,45.86,fork-join-pool-x64-O2-text,23253424,0.966548,1069987.896384,0.392745,3.198218,0.213122
431,lz4 1.10.0,688.45,4567.31,2906678,1604305,55.19,fork-join-pool-x64-O2-text,23253424,0.966548,1069987.896384,0.392745,3.198218,0.213122
432,lz4 1.10.0 --fast -3,840.88,4661.49,2906678,1779973,61.24,fork-join-pool-x64-O2-text,23253424,0.966548,1069987.896384,0.392745,3.198218,0.213122
433,lz4 1.10.0 --fast -17,1718.52,7249.1,2906678,2290713,78.81,fork-join-pool-x64-O2-text,23253424,0.966548,1069987.896384,0.392745,3.198218,0.213122
434,lzav 4.22 -1,531.62,2947.16,2906678,1428100,49.13,fork-join-pool-x64-O2-text,23253424,0.966548,1069987.896384,0.392745,3.198218,0.213122
435,lzav 4.22 -2,96.95,2629.41,2906678,1256991,43.24,fork-join-pool-x64-O2-text,23253424,0.966548,1069987.896384,0.392745,3.198218,0.213122
436,lzf 3.6 -0,341.49,605.68,2906678,1636666,56.31,fork-join-pool-x64-O2-text,23253424,0.966548,1069987.896384,0.392745,3.198218,0.213122
437,lzf 3.6 -1,330.07,609.22,2906678,1605931,55.25,fork-join-pool-x64-O2-text,23253424,0.966548,1069987.896384,0.392745,3.198218,0.213122
438,lzfse 2017-03-08,88.07,760.73,2906678,1115925,38.39,fork-join-pool-x64-O2-text,23253424,0.966548,1069987.896384,0.392745,3.198218,0.213122
439,lzo1b 2.10 -1,204.3,624.41,2906678,1576045,54.22,fork-join-pool-x64-O2-text,23253424,0.966548,1069987.896384,0.392745,3.198218,0.213122
440,lzo1c 2.10 -1,226.92,651.89,2906678,1580795,54.38,fork-join-pool-x64-O2-text,23253424,0.966548,1069987.896384,0.392745,3.198218,0.213122
441,lzof 2.10 -1,197.99,587.88,2906678,1542254,53.06,fork-join-pool-x64-O2-text,23253424,0.966548,1069987.896384,0.392745,3.198218,0.213122
442,lzo1x 2.10 -1,542.34,646.84,2906678,1545975,53.19,fork-join-pool-x64-O2-text,23253424,0.966548,1069987.896384,0.392745,3.198218,0.213122
443,lzo1y 2.10 -1,543.58,639.11,2906678,1558025,53.6,fork-join-pool-x64-O2-text,23253424,0.966548,1069987.896384,0.392745,3.198218,0.213122
444,lzsse4fast 2019-04-18,253.52,4161.49,2906678,1463077,50.34,fork-join-pool-x64-O2-text,23253424,0.966548,1069987.896384,0.392745,3.198218,0.213122
445,lzsse8 2019-04-18 -1,4.93,5238.2,2906678,1322460,45.5,fork-join-pool-x64-O2-text,23253424,0.966548,1069987.896384,0.392745,3.198218,0.213122
446,lzvn 2017-03-08,74.07,1030.0,2906678,1207862,41.55,fork-join-pool-x64-O2-text,23253424,0.966548,1069987.896384,0.392745,3.198218,0.213122
447,quicklz 1.5.0 -1,441.09,580.44,2906678,1515016,52.12,fork-join-pool-x64-O2-text,23253424,0.966548,1069987.896384,0.392745,3.198218,0.213122
448,quicklz 1.5.0 -2,243.41,577.1,2906678,1347121,46.35,fork-join-pool-x64-O2-text,23253424,0.966548,1069987.896384,0.392745,3.198218,0.213122
449,snappy 1.2.1,397.73,1198.28,2906678,1614897,55.56,fork-join-pool-x64-O2-text,23253424,0.966548,1069987.896384,0.392745,3.198218,0.213122
450,zstd 1.5.7 -1,499.87,1443.0,2906678,1280978,44.07,fork-join-pool-x64-O2-text,23253424,0.966548,1069987.896384,0.392745,3.198218,0.213122
451,zstd 1.5.7 -2,406.8,1380.58,2906678,1169030,40.22,fork-join-pool-x64-O2-text,23253424,0.966548,1069987.896384,0.392745,3.198218,0.213122
452,zstd 1.5.7 -3,295.36,1281.18,2906678,1098669,37.8,fork-join-pool-x64-O2-text,23253424,0.966548,1069987.896384,0.392745,3.198218,0.213122
453,zstd 1.5.7 -4,258.91,1269.47,2906678,1074054,36.95,fork-join-pool-x64-O2-text,23253424,0.966548,1069987.896384,0.392745,3.198218,0.213122
454,zstd 1.5.7 -5,139.34,1238.05,2906678,1043225,35.89,fork-join-pool-x64-O2-text,23253424,0.966548,1069987.896384,0.392745,3.198218,0.213122
455,memcpy,29006.11,28390.19,2885238,2885238,100.0,hello-world-x64-O2-text,23081904,0.9666,1060465.304353,0.392828,3.197909,0.213564
456,fastlz 0.5.0 -1,279.7,674.36,2885238,1656585,57.42,hello-world-x64-O2-text,23081904,0.9666,1060465.304353,0.392828,3.197909,0.213564
457,fastlz 0.5.0 -2,278.18,668.89,2885238,1614374,55.95,hello-world-x64-O2-text,23081904,0.9666,1060465.304353,0.392828,3.197909,0.213564
458,kanzi 2.3 -1,239.8,1363.84,2885238,1286815,44.6,hello-world-x64-O2-text,23081904,0.9666,1060465.304353,0.392828,3.197909,0.213564
459,kanzi 2.3 -2,203.09,538.49,2885238,1120529,38.84,hello-world-x64-O2-text,23081904,0.9666,1060465.304353,0.392828,3.197909,0.213564
460,kanzi 2.3 -3,139.61,563.01,2885238,1099980,38.12,hello-world-x64-O2-text,23081904,0.9666,1060465.304353,0.392828,3.197909,0.213564
461,lizard 2.1 -10,567.91,3144.94,2885238,1599584,55.44,hello-world-x64-O2-text,23081904,0.9666,1060465.304353,0.392828,3.197909,0.213564
462,lizard 2.1 -11,292.98,3164.8,2885238,1453846,50.39,hello-world-x64-O2-text,23081904,0.9666,1060465.304353,0.392828,3.197909,0.213564
463,lizard 2.1 -12,168.28,3320.7,2885238,1374651,47.64,hello-world-x64-O2-text,23081904,0.9666,1060465.304353,0.392828,3.197909,0.213564
464,lizard 2.1 -13,111.71,3342.01,2885238,1341643,46.5,hello-world-x64-O2-text,23081904,0.9666,1060465.304353,0.392828,3.197909,0.213564
465,lizard 2.1 -14,104.29,3306.25,2885238,1322038,45.82,hello-world-x64-O2-text,23081904,0.9666,1060465.304353,0.392828,3.197909,0.213564
466,lz4 1.10.0,680.45,4548.24,2885238,1591642,55.17,hello-world-x64-O2-text,23081904,0.9666,1060465.304353,0.392828,3.197909,0.213564
467,lz4 1.10.0 --fast -3,841.12,4528.21,2885238,1766108,61.21,hello-world-x64-O2-text,23081904,0.9666,1060465.304353,0.392828,3.197909,0.213564
468,lz4 1.10.0 --fast -17,1702.4,7223.37,2885238,2269856,78.67,hello-world-x64-O2-text,23081904,0.9666,1060465.304353,0.392828,3.197909,0.213564
469,lzav 4.22 -1,489.99,2901.3,2885238,1416763,49.1,hello-world-x64-O2-text,23081904,0.9666,1060465.304353,0.392828,3.197909,0.213564
470,lzav 4.22 -2,97.25,2622.89,2885238,1247020,43.22,hello-world-x64-O2-text,23081904,0.9666,1060465.304353,0.392828,3.197909,0.213564
471,lzf 3.6 -0,342.46,607.47,2885238,1624454,56.3,hello-world-x64-O2-text,23081904,0.9666,1060465.304353,0.392828,3.197909,0.213564
472,lzf 3.6 -1,329.77,600.56,2885238,1594046,55.25,hello-world-x64-O2-text,23081904,0.9666,1060465.304353,0.392828,3.197909,0.213564
473,lzfse 2017-03-08,88.15,762.77,2885238,1106748,38.36,hello-world-x64-O2-text,23081904,0.9666,1060465.304353,0.392828,3.197909,0.213564
474,lzo1b 2.10 -1,203.16,624.7,2885238,1563663,54.2,hello-world-x64-O2-text,23081904,0.9666,1060465.304353,0.392828,3.197909,0.213564
475,lzo1c 2.10 -1,227.2,655.54,2885238,1569048,54.38,hello-world-x64-O2-text,23081904,0.9666,1060465.304353,0.392828,3.197909,0.213564
476,lzof 2.10 -1,196.59,588.99,2885238,1530750,53.05,hello-world-x64-O2-text,23081904,0.9666,1060465.304353,0.392828,3.197909,0.213564
477,lzo1x 2.10 -1,538.36,645.81,2885238,1534911,53.2,hello-world-x64-O2-text,23081904,0.9666,1060465.304353,0.392828,3.197909,0.213564
478,lzo1y 2.10 -1,541.08,640.44,2885238,1546723,53.61,hello-world-x64-O2-text,23081904,0.9666,1060465.304353,0.392828,3.197909,0.213564
479,lzsse4fast 2019-04-18,252.14,4169.53,2885238,1451630,50.31,hello-world-x64-O2-text,23081904,0.9666,1060465.304353,0.392828,3.197909,0.213564
480,lzsse8 2019-04-18 -1,4.89,5247.2,2885238,1311879,45.47,hello-world-x64-O2-text,23081904,0.9666,1060465.304353,0.392828,3.197909,0.213564
481,lzvn 2017-03-08,74.26,1028.58,2885238,1197948,41.52,hello-world-x64-O2-text,23081904,0.9666,1060465.304353,0.392828,3.197909,0.213564
482,quicklz 1.5.0 -1,441.08,582.0,2885238,1502827,52.09,hello-world-x64-O2-text,23081904,0.9666,1060465.304353,0.392828,3.197909,0.213564
483,quicklz 1.5.0 -2,241.07,574.74,2885238,1335995,46.3,hello-world-x64-O2-text,23081904,0.9666,1060465.304353,0.392828,3.197909,0.213564
484,snappy 1.2.1,396.89,1209.43,2885238,1601062,55.49,hello-world-x64-O2-text,23081904,0.9666,1060465.304353,0.392828,3.197909,0.213564
485,zstd 1.5.7 -1,491.19,1421.5,2885238,1270086,44.02,hello-world-x64-O2-text,23081904,0.9666,1060465.304353,0.392828,3.197909,0.213564
486,zstd 1.5.7 -2,402.11,1368.52,2885238,1158370,40.15,hello-world-x64-O2-text,23081904,0.9666,1060465.304353,0.392828,3.197909,0.213564
487,zstd 1.5.7 -3,291.9,1284.2,2885238,1090283,37.79,hello-world-x64-O2-text,23081904,0.9666,1060465.304353,0.392828,3.197909,0.213564
488,zstd 1.5.7 -4,257.1,1265.27,2885238,1065252,36.92,hello-world-x64-O2-text,23081904,0.9666,1060465.304353,0.392828,3.197909,0.213564
489,zstd 1.5.7 -5,138.16,1230.74,2885238,1034657,35.86,hello-world-x64-O2-text,23081904,0.9666,1060465.304353,0.392828,3.197909,0.213564
490,memcpy,28956.4,28503.58,2901750,2901750,100.0,fork-join-pool-isolate-x64-O2-text,23214000,0.966581,1067143.068915,0.392797,3.202068,0.213474
491,fastlz 0.5.0 -1,278.94,673.97,2901750,1665818,57.41,fork-join-pool-isolate-x64-O2-text,23214000,0.966581,1067143.068915,0.392797,3.202068,0.213474
492,fastlz 0.5.0 -2,275.6,667.78,2901750,1624354,55.98,fork-join-pool-isolate-x64-O2-text,23214000,0.966581,1067143.068915,0.392797,3.202068,0.213474
493,kanzi 2.3 -1,238.16,1354.42,2901750,1295867,44.66,fork-join-pool-isolate-x64-O2-text,23214000,0.966581,1067143.068915,0.392797,3.202068,0.213474
494,kanzi 2.3 -2,201.26,534.94,2901750,1128888,38.9,fork-join-pool-isolate-x64-O2-text,23214000,0.966581,1067143.068915,0.392797,3.202068,0.213474
495,kanzi 2.3 -3,137.45,562.02,2901750,1106816,38.14,fork-join-pool-isolate-x64-O2-text,23214000,0.966581,1067143.068915,0.392797,3.202068,0.213474
496,lizard 2.1 -10,561.27,3155.75,2901750,1608838,55.44,fork-join-pool-isolate-x64-O2-text,23214000,0.966581,1067143.068915,0.392797,3.202068,0.213474
497,lizard 2.1 -11,293.82,3115.87,2901750,1462983,50.42,fork-join-pool-isolate-x64-O2-text,23214000,0.966581,1067143.068915,0.392797,3.202068,0.213474
498,lizard 2.1 -12,166.57,3259.31,2901750,1383277,47.67,fork-join-pool-isolate-x64-O2-text,23214000,0.966581,1067143.068915,0.392797,3.202068,0.213474
499,lizard 2.1 -13,111.28,3260.62,2901750,1350083,46.53,fork-join-pool-isolate-x64-O2-text,23214000,0.966581,1067143.068915,0.392797,3.202068,0.213474
500,lizard 2.1 -14,103.4,3283.99,2901750,1330461,45.85,fork-join-pool-isolate-x64-O2-text,23214000,0.966581,1067143.068915,0.392797,3.202068,0.213474
501,lz4 1.10.0,683.22,4559.83,2901750,1600950,55.17,fork-join-pool-isolate-x64-O2-text,23214000,0.966581,1067143.068915,0.392797,3.202068,0.213474
502,lz4 1.10.0 --fast -3,834.36,4504.53,2901750,1778099,61.28,fork-join-pool-isolate-x64-O2-text,23214000,0.966581,1067143.068915,0.392797,3.202068,0.213474
503,lz4 1.10.0 --fast -17,1719.04,7187.28,2901750,2285594,78.77,fork-join-pool-isolate-x64-O2-text,23214000,0.966581,1067143.068915,0.392797,3.202068,0.213474
504,lzav 4.22 -1,489.0,2948.55,2901750,1426154,49.15,fork-join-pool-isolate-x64-O2-text,23214000,0.966581,1067143.068915,0.392797,3.202068,0.213474
505,lzav 4.22 -2,88.75,2586.16,2901750,1255318,43.26,fork-join-pool-isolate-x64-O2-text,23214000,0.966581,1067143.068915,0.392797,3.202068,0.213474
