filename,0,File-bits,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation
./polybench-clang-linux-x64-O0.tar.tar,1,4341760,0.560768,2361923.418057,0.131218,3.876135,0.420683
./polybench-clang-linux-x64-O1.tar,1,4259840,0.488662,2641057.697537,0.106303,3.907601,0.441696
./polybench-clang-linux-x64-O1.tar.tar,1,4341760,0.482707,2718300.129062,0.104373,3.909257,0.442859
./polybench-clang-linux-x64-O2.tar,1,4259840,0.534366,2437893.147800,0.121748,3.888220,0.438787
./polybench-clang-linux-x64-O2.tar.tar,1,4341760,0.527999,2514049.231583,0.119527,3.891966,0.440163
./polybench-clang-linux-x64-O3.tar,1,4259840,0.537055,2425722.624038,0.122694,3.889212,0.437973
./polybench-clang-linux-x64-O3.tar.tar,1,4341760,0.530667,2501800.776861,0.120455,3.891922,0.439364
./polybench-clang-linux-x64-Of.tar,1,4259840,0.549412,2369483.662794,0.127093,3.880828,0.435433
./polybench-clang-linux-x64-Of.tar.tar,1,4341760,0.542921,2445225.912096,0.124771,3.883387,0.436891
./polybench-clang-linux-x64-Og.tar,1,4259840,0.513708,2530591.389649,0.114624,3.896469,0.437853
./polybench-clang-linux-x64-Og.tar.tar,1,4341760,0.507523,2607264.324478,0.112538,3.900235,0.439134
./polybench-clang-linux-x64-Os.tar,1,4259840,0.492018,2626382.212704,0.107398,3.904942,0.442427
./polybench-clang-linux-x64-Os.tar.tar,1,4341760,0.486031,2703552.226379,0.105448,3.906161,0.443602
./polybench-clang-linux-x64-static.tar,1,212582400,0.934855,18907497.741899,0.350884,3.332428,0.308669
./polybench-clang-linux-x64-static.tar.tar,1,212664320,0.934737,18948669.101809,0.350751,3.332020,0.308810
./polybench-gcc-linux-x64-debug.tar,1,5980160,0.675500,2481456.428467,0.177918,3.886857,0.353005
./polybench-gcc-linux-x64-debug.tar.tar,1,6062080,0.670287,2552271.844637,0.175569,3.890350,0.354838
./polybench-gcc-linux-x64-O0.tar,1,4259840,0.581952,2219003.399673,0.139129,3.847610,0.419460
