Compressor name,Compression speed,Decompression speed,Original size,Compressed size,Ratio,Filename
zstd 1.5.7 -1,235.42,679.50,25389136,9237992,36.39,./barista-native-image:vanilla-hello-world-graalvm-linux-x64-prof/barista-native-image:vanilla-hello-world-graalvm-linux-x64-prof
zstd 1.5.7 -2,198.70,638.76,25389136,8710855,34.31,./barista-native-image:vanilla-hello-world-graalvm-linux-x64-prof/barista-native-image:vanilla-hello-world-graalvm-linux-x64-prof
zstd 1.5.7 -3,150.18,595.63,25389136,8150093,32.10,./barista-native-image:vanilla-hello-world-graalvm-linux-x64-prof/barista-native-image:vanilla-hello-world-graalvm-linux-x64-prof
zstd 1.5.7 -4,145.88,588.73,25389136,8008493,31.54,./barista-native-image:vanilla-hello-world-graalvm-linux-x64-prof/barista-native-image:vanilla-hello-world-graalvm-linux-x64-prof
zstd 1.5.7 -5,79.23,581.31,25389136,7832776,30.85,./barista-native-image:vanilla-hello-world-graalvm-linux-x64-prof/barista-native-image:vanilla-hello-world-graalvm-linux-x64-prof
memcpy,17949.57,17335.25,5969776,5969776,100.00,./crypto-compression-dotnet-linux-x64-debug/crypto-compression.dbg
fastlz 0.5.0 -1,168.62,715.47,5969776,3520198,58.97,./crypto-compression-dotnet-linux-x64-debug/crypto-compression.dbg
fastlz 0.5.0 -2,268.62,700.17,5969776,3459238,57.95,./crypto-compression-dotnet-linux-x64-debug/crypto-compression.dbg
kanzi 2.3 -1,306.08,1136.78,5969776,3180569,53.28,./crypto-compression-dotnet-linux-x64-debug/crypto-compression.dbg
kanzi 2.3 -2,184.54,301.69,5969776,3012588,50.46,./crypto-compression-dotnet-linux-x64-debug/crypto-compression.dbg
kanzi 2.3 -3,153.05,304.68,5969776,2989301,50.07,./crypto-compression-dotnet-linux-x64-debug/crypto-compression.dbg
lizard 2.1 -10,633.45,2501.63,5969776,3333597,55.84,./crypto-compression-dotnet-linux-x64-debug/crypto-compression.dbg
lizard 2.1 -11,470.11,2409.54,5969776,3258543,54.58,./crypto-compression-dotnet-linux-x64-debug/crypto-compression.dbg
lizard 2.1 -12,96.66,2657.59,5969776,3113271,52.15,./crypto-compression-dotnet-linux-x64-debug/crypto-compression.dbg
lizard 2.1 -13,62.43,2170.92,5969776,3079329,51.58,./crypto-compression-dotnet-linux-x64-debug/crypto-compression.dbg
lizard 2.1 -14,59.38,2150.65,5969776,3058368,51.23,./crypto-compression-dotnet-linux-x64-debug/crypto-compression.dbg
lz4 1.10.0,870.43,4000.58,5969776,3340174,55.95,./crypto-compression-dotnet-linux-x64-debug/crypto-compression.dbg
lz4 1.10.0 --fast -3,935.94,3869.78,5969776,3395712,56.88,./crypto-compression-dotnet-linux-x64-debug/crypto-compression.dbg
lz4 1.10.0 --fast -17,1162.98,3818.55,5969776,3630682,60.82,./crypto-compression-dotnet-linux-x64-debug/crypto-compression.dbg
lzav 4.22 -1,668.63,3259.71,5969776,3184296,53.34,./crypto-compression-dotnet-linux-x64-debug/crypto-compression.dbg
lzav 4.22 -2,53.07,3343.90,5969776,3052802,51.14,./crypto-compression-dotnet-linux-x64-debug/crypto-compression.dbg
lzf 3.6 -0,210.91,622.21,5969776,3517525,58.92,./crypto-compression-dotnet-linux-x64-debug/crypto-compression.dbg
lzf 3.6 -1,239.49,630.30,5969776,3484582,58.37,./crypto-compression-dotnet-linux-x64-debug/crypto-compression.dbg
lzfse 2017-03-08,66.83,449.27,5969776,2990578,50.10,./crypto-compression-dotnet-linux-x64-debug/crypto-compression.dbg
lzo1b 2.10 -1,129.21,770.35,5969776,3313854,55.51,./crypto-compression-dotnet-linux-x64-debug/crypto-compression.dbg
lzo1c 2.10 -1,116.23,753.27,5969776,3360953,56.30,./crypto-compression-dotnet-linux-x64-debug/crypto-compression.dbg
lzof 2.10 -1,106.09,755.05,5969776,3355601,56.21,./crypto-compression-dotnet-linux-x64-debug/crypto-compression.dbg
lzo1x 2.10 -1,840.33,748.89,5969776,3359678,56.28,./crypto-compression-dotnet-linux-x64-debug/crypto-compression.dbg
lzo1y 2.10 -1,844.54,737.34,5969776,3363016,56.33,./crypto-compression-dotnet-linux-x64-debug/crypto-compression.dbg
lzsse4fast 2019-04-18,134.70,1547.59,5969776,4940944,82.77,./crypto-compression-dotnet-linux-x64-debug/crypto-compression.dbg
lzsse8 2019-04-18 -1,21.77,2805.89,5969776,3287285,55.07,./crypto-compression-dotnet-linux-x64-debug/crypto-compression.dbg
lzvn 2017-03-08,55.76,844.80,5969776,3153971,52.83,./crypto-compression-dotnet-linux-x64-debug/crypto-compression.dbg
quicklz 1.5.0 -1,376.47,390.70,5969776,3567475,59.76,./crypto-compression-dotnet-linux-x64-debug/crypto-compression.dbg
quicklz 1.5.0 -2,134.16,330.68,5969776,3407683,57.08,./crypto-compression-dotnet-linux-x64-debug/crypto-compression.dbg
snappy 1.2.1,660.02,1415.67,5969776,3419554,57.28,./crypto-compression-dotnet-linux-x64-debug/crypto-compression.dbg
zstd 1.5.7 -1,541.41,1905.57,5969776,3018723,50.57,./crypto-compression-dotnet-linux-x64-debug/crypto-compression.dbg
zstd 1.5.7 -2,468.00,1755.49,5969776,2992926,50.13,./crypto-compression-dotnet-linux-x64-debug/crypto-compression.dbg
zstd 1.5.7 -3,290.81,1775.27,5969776,2962535,49.63,./crypto-compression-dotnet-linux-x64-debug/crypto-compression.dbg
zstd 1.5.7 -4,290.98,1801.84,5969776,2962753,49.63,./crypto-compression-dotnet-linux-x64-debug/crypto-compression.dbg
zstd 1.5.7 -5,199.92,1914.13,5969776,2926361,49.02,./crypto-compression-dotnet-linux-x64-debug/crypto-compression.dbg
memcpy,21006.33,21567.05,1818728,1818728,100.00,./crypto-compression-dotnet-linux-x64-release/crypto-compression
fastlz 0.5.0 -1,128.98,355.07,1818728,1198839,65.92,./crypto-compression-dotnet-linux-x64-release/crypto-compression
fastlz 0.5.0 -2,136.03,336.10,1818728,1187526,65.29,./crypto-compression-dotnet-linux-x64-release/crypto-compression
kanzi 2.3 -1,119.35,672.66,1818728,1062464,58.42,./crypto-compression-dotnet-linux-x64-release/crypto-compression
kanzi 2.3 -2,94.07,238.00,1818728,909280,50.00,./crypto-compression-dotnet-linux-x64-release/crypto-compression
kanzi 2.3 -3,80.56,242.47,1818728,920782,50.63,./crypto-compression-dotnet-linux-x64-release/crypto-compression
lizard 2.1 -10,253.31,1374.84,1818728,1203401,66.17,./crypto-compression-dotnet-linux-x64-release/crypto-compression
lizard 2.1 -11,135.65,1286.38,1818728,1135069,62.41,./crypto-compression-dotnet-linux-x64-release/crypto-compression
lizard 2.1 -12,70.46,1327.92,1818728,1086567,59.74,./crypto-compression-dotnet-linux-x64-release/crypto-compression
lizard 2.1 -13,52.35,1336.71,1818728,1068659,58.76,./crypto-compression-dotnet-linux-x64-release/crypto-compression
lizard 2.1 -14,49.29,1343.48,1818728,1059614,58.26,./crypto-compression-dotnet-linux-x64-release/crypto-compression
lz4 1.10.0,370.45,2045.48,1818728,1191997,65.54,./crypto-compression-dotnet-linux-x64-release/crypto-compression
lz4 1.10.0 --fast -3,468.71,2172.32,1818728,1289931,70.92,./crypto-compression-dotnet-linux-x64-release/crypto-compression
lz4 1.10.0 --fast -17,850.62,3452.48,1818728,1540887,84.72,./crypto-compression-dotnet-linux-x64-release/crypto-compression
lzav 4.22 -1,264.21,1641.58,1818728,1174329,64.57,./crypto-compression-dotnet-linux-x64-release/crypto-compression
lzav 4.22 -2,36.98,1387.71,1818728,1066995,58.67,./crypto-compression-dotnet-linux-x64-release/crypto-compression
lzf 3.6 -0,158.86,331.76,1818728,1187679,65.30,./crypto-compression-dotnet-linux-x64-release/crypto-compression
lzf 3.6 -1,166.73,328.14,1818728,1170713,64.37,./crypto-compression-dotnet-linux-x64-release/crypto-compression
lzfse 2017-03-08,45.48,328.32,1818728,883635,48.59,./crypto-compression-dotnet-linux-x64-release/crypto-compression
lzo1b 2.10 -1,91.35,345.22,1818728,1164491,64.03,./crypto-compression-dotnet-linux-x64-release/crypto-compression
lzo1c 2.10 -1,106.29,355.40,1818728,1157764,63.66,./crypto-compression-dotnet-linux-x64-release/crypto-compression
lzof 2.10 -1,93.78,337.30,1818728,1127375,61.99,./crypto-compression-dotnet-linux-x64-release/crypto-compression
lzo1x 2.10 -1,303.55,372.53,1818728,1153203,63.41,./crypto-compression-dotnet-linux-x64-release/crypto-compression
lzo1y 2.10 -1,305.95,375.00,1818728,1153461,63.42,./crypto-compression-dotnet-linux-x64-release/crypto-compression
lzsse4fast 2019-04-18,111.72,1670.09,1818728,1142128,62.80,./crypto-compression-dotnet-linux-x64-release/crypto-compression
lzsse8 2019-04-18 -1,15.60,2066.87,1818728,1046358,57.53,./crypto-compression-dotnet-linux-x64-release/crypto-compression
lzvn 2017-03-08,34.97,440.57,1818728,930302,51.15,./crypto-compression-dotnet-linux-x64-release/crypto-compression
quicklz 1.5.0 -1,227.29,287.63,1818728,1122980,61.75,./crypto-compression-dotnet-linux-x64-release/crypto-compression
quicklz 1.5.0 -2,107.34,251.00,1818728,1046948,57.56,./crypto-compression-dotnet-linux-x64-release/crypto-compression
snappy 1.2.1,241.14,621.08,1818728,1182079,64.99,./crypto-compression-dotnet-linux-x64-release/crypto-compression
zstd 1.5.7 -1,227.45,693.13,1818728,977887,53.77,./crypto-compression-dotnet-linux-x64-release/crypto-compression
zstd 1.5.7 -2,181.56,649.52,1818728,934054,51.36,./crypto-compression-dotnet-linux-x64-release/crypto-compression
zstd 1.5.7 -3,119.04,591.74,1818728,890108,48.94,./crypto-compression-dotnet-linux-x64-release/crypto-compression
zstd 1.5.7 -4,113.57,584.27,1818728,886397,48.74,./crypto-compression-dotnet-linux-x64-release/crypto-compression
zstd 1.5.7 -5,64.47,583.98,1818728,867884,47.72,./crypto-compression-dotnet-linux-x64-release/crypto-compression
memcpy,9075.31,9019.46,73624676,73624676,100.00,./crypto-compression-dotnet-linux-x64-static/crypto-compression
fastlz 0.5.0 -1,144.73,385.25,73624676,45102174,61.26,./crypto-compression-dotnet-linux-x64-static/crypto-compression
fastlz 0.5.0 -2,154.53,370.55,73624676,43980586,59.74,./crypto-compression-dotnet-linux-x64-static/crypto-compression
kanzi 2.3 -1,116.96,686.23,73624676,37947548,51.54,./crypto-compression-dotnet-linux-x64-static/crypto-compression
kanzi 2.3 -2,97.13,260.15,73624676,32043614,43.52,./crypto-compression-dotnet-linux-x64-static/crypto-compression
kanzi 2.3 -3,63.01,263.63,73624676,32502919,44.15,./crypto-compression-dotnet-linux-x64-static/crypto-compression
lizard 2.1 -10,276.11,1402.11,73624676,44295470,60.16,./crypto-compression-dotnet-linux-x64-static/crypto-compression
lizard 2.1 -11,172.93,1316.78,73624676,42232701,57.36,./crypto-compression-dotnet-linux-x64-static/crypto-compression
lizard 2.1 -12,86.77,1379.60,73624676,39982618,54.31,./crypto-compression-dotnet-linux-x64-static/crypto-compression
lizard 2.1 -13,54.92,1378.46,73624676,39312338,53.40,./crypto-compression-dotnet-linux-x64-static/crypto-compression
lizard 2.1 -14,51.06,1392.87,73624676,38938088,52.89,./crypto-compression-dotnet-linux-x64-static/crypto-compression
lz4 1.10.0,387.12,2046.41,73624676,43806992,59.50,./crypto-compression-dotnet-linux-x64-static/crypto-compression
lz4 1.10.0 --fast -3,457.87,2136.01,73624676,46940527,63.76,./crypto-compression-dotnet-linux-x64-static/crypto-compression
lz4 1.10.0 --fast -17,798.26,2962.31,73624676,57797645,78.50,./crypto-compression-dotnet-linux-x64-static/crypto-compression
lzav 4.22 -1,276.82,1506.90,73624676,41314539,56.12,./crypto-compression-dotnet-linux-x64-static/crypto-compression
lzav 4.22 -2,39.49,1348.50,73624676,37098677,50.39,./crypto-compression-dotnet-linux-x64-static/crypto-compression
lzf 3.6 -0,169.93,361.77,73624676,44841309,60.91,./crypto-compression-dotnet-linux-x64-static/crypto-compression
lzf 3.6 -1,181.59,361.08,73624676,44187965,60.02,./crypto-compression-dotnet-linux-x64-static/crypto-compression
lzfse 2017-03-08,48.20,355.00,73624676,31930853,43.37,./crypto-compression-dotnet-linux-x64-static/crypto-compression
lzo1b 2.10 -1,101.53,389.33,73624676,42984360,58.38,./crypto-compression-dotnet-linux-x64-static/crypto-compression
lzo1c 2.10 -1,116.74,395.55,73624676,43113772,58.56,./crypto-compression-dotnet-linux-x64-static/crypto-compression
lzof 2.10 -1,102.69,375.60,73624676,42054873,57.12,./crypto-compression-dotnet-linux-x64-static/crypto-compression
lzo1x 2.10 -1,347.99,422.63,73624676,43783895,59.47,./crypto-compression-dotnet-linux-x64-static/crypto-compression
lzo1y 2.10 -1,349.86,424.41,73624676,43684963,59.33,./crypto-compression-dotnet-linux-x64-static/crypto-compression
lzsse4fast 2019-04-18,151.50,1569.81,73624676,43813615,59.51,./crypto-compression-dotnet-linux-x64-static/crypto-compression
lzsse8 2019-04-18 -1,13.73,2021.34,73624676,39220180,53.27,./crypto-compression-dotnet-linux-x64-static/crypto-compression
lzvn 2017-03-08,38.27,499.43,73624676,34681841,47.11,./crypto-compression-dotnet-linux-x64-static/crypto-compression
quicklz 1.5.0 -1,242.72,314.58,73624676,41971539,57.01,./crypto-compression-dotnet-linux-x64-static/crypto-compression
quicklz 1.5.0 -2,114.35,275.18,73624676,39408219,53.53,./crypto-compression-dotnet-linux-x64-static/crypto-compression
snappy 1.2.1,271.28,664.58,73624676,44778900,60.82,./crypto-compression-dotnet-linux-x64-static/crypto-compression
zstd 1.5.7 -1,242.12,713.08,73624676,34841998,47.32,./crypto-compression-dotnet-linux-x64-static/crypto-compression
zstd 1.5.7 -2,197.65,682.40,73624676,32879430,44.66,./crypto-compression-dotnet-linux-x64-static/crypto-compression
zstd 1.5.7 -3,126.28,620.20,73624676,31077624,42.21,./crypto-compression-dotnet-linux-x64-static/crypto-compression
zstd 1.5.7 -4,118.11,612.25,73624676,30786673,41.82,./crypto-compression-dotnet-linux-x64-static/crypto-compression
zstd 1.5.7 -5,69.41,605.36,73624676,30201852,41.02,./crypto-compression-dotnet-linux-x64-static/crypto-compression
memcpy,9233.38,9494.14,84037896,84037896,100.00,./dacapo-native-image:fop-graalvm-linux-x64-debug/dacapo-native-image:fop-graalvm-linux-x64-debug
fastlz 0.5.0 -1,176.69,407.12,84037896,43199615,51.40,./dacapo-native-image:fop-graalvm-linux-x64-debug/dacapo-native-image:fop-graalvm-linux-x64-debug
fastlz 0.5.0 -2,166.97,389.61,84037896,42647926,50.75,./dacapo-native-image:fop-graalvm-linux-x64-debug/dacapo-native-image:fop-graalvm-linux-x64-debug
kanzi 2.3 -1,116.65,634.03,84037896,35247961,41.94,./dacapo-native-image:fop-graalvm-linux-x64-debug/dacapo-native-image:fop-graalvm-linux-x64-debug
kanzi 2.3 -2,99.18,285.16,84037896,28472470,33.88,./dacapo-native-image:fop-graalvm-linux-x64-debug/dacapo-native-image:fop-graalvm-linux-x64-debug
kanzi 2.3 -3,75.12,295.29,84037896,27893687,33.19,./dacapo-native-image:fop-graalvm-linux-x64-debug/dacapo-native-image:fop-graalvm-linux-x64-debug
lizard 2.1 -10,276.03,1251.95,84037896,42587365,50.68,./dacapo-native-image:fop-graalvm-linux-x64-debug/dacapo-native-image:fop-graalvm-linux-x64-debug
lizard 2.1 -11,186.01,1185.26,84037896,39832684,47.40,./dacapo-native-image:fop-graalvm-linux-x64-debug/dacapo-native-image:fop-graalvm-linux-x64-debug
lizard 2.1 -12,96.97,1272.25,84037896,37276128,44.36,./dacapo-native-image:fop-graalvm-linux-x64-debug/dacapo-native-image:fop-graalvm-linux-x64-debug
lizard 2.1 -13,60.49,1279.62,84037896,36546511,43.49,./dacapo-native-image:fop-graalvm-linux-x64-debug/dacapo-native-image:fop-graalvm-linux-x64-debug
lizard 2.1 -14,54.48,1285.11,84037896,36161518,43.03,./dacapo-native-image:fop-graalvm-linux-x64-debug/dacapo-native-image:fop-graalvm-linux-x64-debug
lz4 1.10.0,361.92,2010.93,84037896,42543192,50.62,./dacapo-native-image:fop-graalvm-linux-x64-debug/dacapo-native-image:fop-graalvm-linux-x64-debug
lz4 1.10.0 --fast -3,398.72,2005.07,84037896,45446575,54.08,./dacapo-native-image:fop-graalvm-linux-x64-debug/dacapo-native-image:fop-graalvm-linux-x64-debug
lz4 1.10.0 --fast -17,595.60,2267.24,84037896,59150102,70.39,./dacapo-native-image:fop-graalvm-linux-x64-debug/dacapo-native-image:fop-graalvm-linux-x64-debug
lzav 4.22 -1,243.37,1254.35,84037896,36777361,43.76,./dacapo-native-image:fop-graalvm-linux-x64-debug/dacapo-native-image:fop-graalvm-linux-x64-debug
lzav 4.22 -2,49.11,1224.03,84037896,32372959,38.52,./dacapo-native-image:fop-graalvm-linux-x64-debug/dacapo-native-image:fop-graalvm-linux-x64-debug
lzf 3.6 -0,203.99,375.45,84037896,43013414,51.18,./dacapo-native-image:fop-graalvm-linux-x64-debug/dacapo-native-image:fop-graalvm-linux-x64-debug
lzf 3.6 -1,217.51,376.55,84037896,42321215,50.36,./dacapo-native-image:fop-graalvm-linux-x64-debug/dacapo-native-image:fop-graalvm-linux-x64-debug
lzfse 2017-03-08,48.89,378.05,84037896,28633685,34.07,./dacapo-native-image:fop-graalvm-linux-x64-debug/dacapo-native-image:fop-graalvm-linux-x64-debug
lzo1b 2.10 -1,125.31,400.06,84037896,41174511,49.00,./dacapo-native-image:fop-graalvm-linux-x64-debug/dacapo-native-image:fop-graalvm-linux-x64-debug
lzo1c 2.10 -1,154.97,402.68,84037896,41324981,49.17,./dacapo-native-image:fop-graalvm-linux-x64-debug/dacapo-native-image:fop-graalvm-linux-x64-debug
lzof 2.10 -1,131.78,389.79,84037896,39983207,47.58,./dacapo-native-image:fop-graalvm-linux-x64-debug/dacapo-native-image:fop-graalvm-linux-x64-debug
lzo1x 2.10 -1,316.62,391.87,84037896,40497152,48.19,./dacapo-native-image:fop-graalvm-linux-x64-debug/dacapo-native-image:fop-graalvm-linux-x64-debug
lzo1y 2.10 -1,319.59,395.72,84037896,40061275,47.67,./dacapo-native-image:fop-graalvm-linux-x64-debug/dacapo-native-image:fop-graalvm-linux-x64-debug
lzsse4fast 2019-04-18,181.42,1908.43,84037896,39013820,46.42,./dacapo-native-image:fop-graalvm-linux-x64-debug/dacapo-native-image:fop-graalvm-linux-x64-debug
lzsse8 2019-04-18 -1,13.69,2210.28,84037896,35883280,42.70,./dacapo-native-image:fop-graalvm-linux-x64-debug/dacapo-native-image:fop-graalvm-linux-x64-debug
lzvn 2017-03-08,40.67,513.24,84037896,32090922,38.19,./dacapo-native-image:fop-graalvm-linux-x64-debug/dacapo-native-image:fop-graalvm-linux-x64-debug
quicklz 1.5.0 -1,267.04,368.03,84037896,38110578,45.35,./dacapo-native-image:fop-graalvm-linux-x64-debug/dacapo-native-image:fop-graalvm-linux-x64-debug
quicklz 1.5.0 -2,132.18,337.08,84037896,35937812,42.76,./dacapo-native-image:fop-graalvm-linux-x64-debug/dacapo-native-image:fop-graalvm-linux-x64-debug
snappy 1.2.1,252.85,600.87,84037896,41743881,49.67,./dacapo-native-image:fop-graalvm-linux-x64-debug/dacapo-native-image:fop-graalvm-linux-x64-debug
zstd 1.5.7 -1,236.59,697.35,84037896,30912173,36.78,./dacapo-native-image:fop-graalvm-linux-x64-debug/dacapo-native-image:fop-graalvm-linux-x64-debug
zstd 1.5.7 -2,198.46,652.64,84037896,29058285,34.58,./dacapo-native-image:fop-graalvm-linux-x64-debug/dacapo-native-image:fop-graalvm-linux-x64-debug
zstd 1.5.7 -3,144.40,618.15,84037896,27498931,32.72,./dacapo-native-image:fop-graalvm-linux-x64-debug/dacapo-native-image:fop-graalvm-linux-x64-debug
zstd 1.5.7 -4,140.08,612.29,84037896,27051627,32.19,./dacapo-native-image:fop-graalvm-linux-x64-debug/dacapo-native-image:fop-graalvm-linux-x64-debug
zstd 1.5.7 -5,77.90,606.70,84037896,26389332,31.40,./dacapo-native-image:fop-graalvm-linux-x64-debug/dacapo-native-image:fop-graalvm-linux-x64-debug
memcpy,9235.12,9498.06,84037992,84037992,100.00,./dacapo-native-image:fop-graalvm-linux-x64-O0/dacapo-native-image:fop-graalvm-linux-x64-O0
fastlz 0.5.0 -1,176.22,406.94,84037992,43198971,51.40,./dacapo-native-image:fop-graalvm-linux-x64-O0/dacapo-native-image:fop-graalvm-linux-x64-O0
fastlz 0.5.0 -2,166.89,389.50,84037992,42649326,50.75,./dacapo-native-image:fop-graalvm-linux-x64-O0/dacapo-native-image:fop-graalvm-linux-x64-O0
kanzi 2.3 -1,116.74,633.60,84037992,35244511,41.94,./dacapo-native-image:fop-graalvm-linux-x64-O0/dacapo-native-image:fop-graalvm-linux-x64-O0
kanzi 2.3 -2,98.82,285.41,84037992,28473481,33.88,./dacapo-native-image:fop-graalvm-linux-x64-O0/dacapo-native-image:fop-graalvm-linux-x64-O0
kanzi 2.3 -3,74.71,295.41,84037992,27892216,33.19,./dacapo-native-image:fop-graalvm-linux-x64-O0/dacapo-native-image:fop-graalvm-linux-x64-O0
lizard 2.1 -10,276.12,1252.94,84037992,42579516,50.67,./dacapo-native-image:fop-graalvm-linux-x64-O0/dacapo-native-image:fop-graalvm-linux-x64-O0
lizard 2.1 -11,186.40,1185.05,84037992,39824504,47.39,./dacapo-native-image:fop-graalvm-linux-x64-O0/dacapo-native-image:fop-graalvm-linux-x64-O0
lizard 2.1 -12,96.91,1271.96,84037992,37268104,44.35,./dacapo-native-image:fop-graalvm-linux-x64-O0/dacapo-native-image:fop-graalvm-linux-x64-O0
lizard 2.1 -13,60.24,1278.23,84037992,36539386,43.48,./dacapo-native-image:fop-graalvm-linux-x64-O0/dacapo-native-image:fop-graalvm-linux-x64-O0
lizard 2.1 -14,54.73,1284.37,84037992,36152360,43.02,./dacapo-native-image:fop-graalvm-linux-x64-O0/dacapo-native-image:fop-graalvm-linux-x64-O0
lz4 1.10.0,361.74,2012.79,84037992,42535487,50.61,./dacapo-native-image:fop-graalvm-linux-x64-O0/dacapo-native-image:fop-graalvm-linux-x64-O0
lz4 1.10.0 --fast -3,398.58,2004.93,84037992,45450071,54.08,./dacapo-native-image:fop-graalvm-linux-x64-O0/dacapo-native-image:fop-graalvm-linux-x64-O0
lz4 1.10.0 --fast -17,595.72,2268.46,84037992,59163332,70.40,./dacapo-native-image:fop-graalvm-linux-x64-O0/dacapo-native-image:fop-graalvm-linux-x64-O0
lzav 4.22 -1,243.59,1255.00,84037992,36764884,43.75,./dacapo-native-image:fop-graalvm-linux-x64-O0/dacapo-native-image:fop-graalvm-linux-x64-O0
lzav 4.22 -2,48.60,1223.88,84037992,32363574,38.51,./dacapo-native-image:fop-graalvm-linux-x64-O0/dacapo-native-image:fop-graalvm-linux-x64-O0
lzf 3.6 -0,204.08,375.46,84037992,43006318,51.17,./dacapo-native-image:fop-graalvm-linux-x64-O0/dacapo-native-image:fop-graalvm-linux-x64-O0
lzf 3.6 -1,217.46,376.81,84037992,42314445,50.35,./dacapo-native-image:fop-graalvm-linux-x64-O0/dacapo-native-image:fop-graalvm-linux-x64-O0
lzfse 2017-03-08,48.86,378.62,84037992,28634694,34.07,./dacapo-native-image:fop-graalvm-linux-x64-O0/dacapo-native-image:fop-graalvm-linux-x64-O0
lzo1b 2.10 -1,124.94,399.75,84037992,41174712,49.00,./dacapo-native-image:fop-graalvm-linux-x64-O0/dacapo-native-image:fop-graalvm-linux-x64-O0
lzo1c 2.10 -1,154.86,402.58,84037992,41320667,49.17,./dacapo-native-image:fop-graalvm-linux-x64-O0/dacapo-native-image:fop-graalvm-linux-x64-O0
lzof 2.10 -1,131.97,389.35,84037992,39978398,47.57,./dacapo-native-image:fop-graalvm-linux-x64-O0/dacapo-native-image:fop-graalvm-linux-x64-O0
lzo1x 2.10 -1,316.47,391.87,84037992,40495603,48.19,./dacapo-native-image:fop-graalvm-linux-x64-O0/dacapo-native-image:fop-graalvm-linux-x64-O0
lzo1y 2.10 -1,319.62,395.70,84037992,40060104,47.67,./dacapo-native-image:fop-graalvm-linux-x64-O0/dacapo-native-image:fop-graalvm-linux-x64-O0
lzsse4fast 2019-04-18,181.24,1911.62,84037992,39019344,46.43,./dacapo-native-image:fop-graalvm-linux-x64-O0/dacapo-native-image:fop-graalvm-linux-x64-O0
lzsse8 2019-04-18 -1,13.70,2213.78,84037992,35875395,42.69,./dacapo-native-image:fop-graalvm-linux-x64-O0/dacapo-native-image:fop-graalvm-linux-x64-O0
lzvn 2017-03-08,40.66,512.77,84037992,32091460,38.19,./dacapo-native-image:fop-graalvm-linux-x64-O0/dacapo-native-image:fop-graalvm-linux-x64-O0
quicklz 1.5.0 -1,266.57,367.89,84037992,38096948,45.33,./dacapo-native-image:fop-graalvm-linux-x64-O0/dacapo-native-image:fop-graalvm-linux-x64-O0
quicklz 1.5.0 -2,131.44,336.81,84037992,35936907,42.76,./dacapo-native-image:fop-graalvm-linux-x64-O0/dacapo-native-image:fop-graalvm-linux-x64-O0
snappy 1.2.1,252.57,602.02,84037992,41741172,49.67,./dacapo-native-image:fop-graalvm-linux-x64-O0/dacapo-native-image:fop-graalvm-linux-x64-O0
zstd 1.5.7 -1,235.72,696.48,84037992,30913935,36.79,./dacapo-native-image:fop-graalvm-linux-x64-O0/dacapo-native-image:fop-graalvm-linux-x64-O0
zstd 1.5.7 -2,196.75,651.23,84037992,29065923,34.59,./dacapo-native-image:fop-graalvm-linux-x64-O0/dacapo-native-image:fop-graalvm-linux-x64-O0
zstd 1.5.7 -3,138.30,614.09,84037992,27505075,32.73,./dacapo-native-image:fop-graalvm-linux-x64-O0/dacapo-native-image:fop-graalvm-linux-x64-O0
zstd 1.5.7 -4,135.23,606.93,84037992,27054452,32.19,./dacapo-native-image:fop-graalvm-linux-x64-O0/dacapo-native-image:fop-graalvm-linux-x64-O0
zstd 1.5.7 -5,77.33,604.16,84037992,26389298,31.40,./dacapo-native-image:fop-graalvm-linux-x64-O0/dacapo-native-image:fop-graalvm-linux-x64-O0
memcpy,9723.70,9990.87,63103624,63103624,100.00,./dacapo-native-image:fop-graalvm-linux-x64-O1/dacapo-native-image:fop-graalvm-linux-x64-O1
fastlz 0.5.0 -1,178.69,414.32,63103624,31403886,49.77,./dacapo-native-image:fop-graalvm-linux-x64-O1/dacapo-native-image:fop-graalvm-linux-x64-O1
fastlz 0.5.0 -2,167.56,396.73,63103624,30933232,49.02,./dacapo-native-image:fop-graalvm-linux-x64-O1/dacapo-native-image:fop-graalvm-linux-x64-O1
kanzi 2.3 -1,117.91,642.65,63103624,25390537,40.24,./dacapo-native-image:fop-graalvm-linux-x64-O1/dacapo-native-image:fop-graalvm-linux-x64-O1
kanzi 2.3 -2,100.65,293.76,63103624,20551997,32.57,./dacapo-native-image:fop-graalvm-linux-x64-O1/dacapo-native-image:fop-graalvm-linux-x64-O1
kanzi 2.3 -3,77.03,305.44,63103624,20005914,31.70,./dacapo-native-image:fop-graalvm-linux-x64-O1/dacapo-native-image:fop-graalvm-linux-x64-O1
lizard 2.1 -10,277.02,1244.45,63103624,30854976,48.90,./dacapo-native-image:fop-graalvm-linux-x64-O1/dacapo-native-image:fop-graalvm-linux-x64-O1
lizard 2.1 -11,188.77,1179.47,63103624,28728946,45.53,./dacapo-native-image:fop-graalvm-linux-x64-O1/dacapo-native-image:fop-graalvm-linux-x64-O1
lizard 2.1 -12,97.83,1278.20,63103624,26704192,42.32,./dacapo-native-image:fop-graalvm-linux-x64-O1/dacapo-native-image:fop-graalvm-linux-x64-O1
lizard 2.1 -13,60.67,1284.49,63103624,26106666,41.37,./dacapo-native-image:fop-graalvm-linux-x64-O1/dacapo-native-image:fop-graalvm-linux-x64-O1
